SWITCH_ID,YEAR,ACTUAL_COVERED,PRED_COVERED,PRED_FULL
33088,2019,0.0,0.8906769156455994,0.8906769156455994
33089,2019,0.0,0.7715798020362854,0.7715798020362854
33094,2019,0.0,0.7449938058853149,0.7449938058853149
33096,2019,1.0,0.8112640976905823,0.8112640976905823
33098,2019,1.0,0.8765300512313843,0.8765300512313843
33100,2019,0.0,0.7898867726325989,0.7898867726325989
33101,2019,2.0,0.7879019975662231,0.7879019975662231
33104,2019,2.0,0.8776476383209229,0.8776476383209229
33105,2019,0.0,0.8544523119926453,0.8544523119926453
33109,2019,3.0,0.8471671342849731,0.8471671342849731
33118,2019,0.0,0.7968451380729675,0.7968451380729675
33119,2019,0.0,0.9403800964355469,0.9403800964355469
33120,2019,2.0,0.826890230178833,0.826890230178833
33121,2019,0.0,0.9191200137138367,0.9191200137138367
33124,2019,0.0,0.8589938282966614,0.8589938282966614
33125,2019,0.0,0.820266842842102,0.820266842842102
33128,2019,2.0,0.8335888385772705,0.8335888385772705
33129,2019,0.0,0.8510025143623352,0.8510025143623352
33130,2019,2.0,0.8808811902999878,0.8808811902999878
33131,2019,0.0,0.7345966696739197,0.7345966696739197
33134,2019,0.0,0.8714102506637573,0.8714102506637573
33137,2019,0.0,0.8704943656921387,0.8704943656921387
33138,2019,0.0,0.8033443093299866,0.8033443093299866
33139,2019,1.0,0.7777880430221558,0.7777880430221558
33148,2019,1.0,0.8542377352714539,0.8542377352714539
33149,2019,4.0,0.9262595176696777,0.9262595176696777
33151,2019,2.0,0.8885620832443237,0.8885620832443237
33154,2019,11.0,0.8753105401992798,0.8753105401992798
33159,2019,1.0,0.7468562722206116,0.7468562722206116
33166,2019,0.0,0.8765645027160645,0.8765645027160645
33167,2019,0.0,0.8104234337806702,0.8104234337806702
33170,2019,0.0,0.7671687006950378,0.7671687006950378
33172,2019,0.0,0.749330461025238,0.749330461025238
33178,2019,0.0,0.9175726175308228,0.9175726175308228
33180,2019,0.0,0.7893516421318054,0.7893516421318054
33181,2019,3.0,0.790388822555542,0.790388822555542
33184,2019,0.0,0.8523069620132446,0.8523069620132446
33190,2019,1.0,0.8826613426208496,0.8826613426208496
33191,2019,2.0,0.8500500321388245,0.8500500321388245
33192,2019,0.0,0.8439390659332275,0.8439390659332275
33205,2019,0.0,0.8262221813201904,0.8262221813201904
33206,2019,1.0,0.8637365698814392,0.8637365698814392
33208,2019,1.0,0.7908493876457214,0.7908493876457214
33214,2019,2.0,0.8091619610786438,0.8091619610786438
33215,2019,1.0,0.7973154187202454,0.7973154187202454
33216,2019,0.0,0.7694908380508423,0.7694908380508423
33217,2019,0.0,0.8160985708236694,0.8160985708236694
33224,2019,0.0,0.8570861220359802,0.8570861220359802
33226,2019,2.0,0.7636345624923706,0.7636345624923706
33229,2019,0.0,0.727350115776062,0.727350115776062
33230,2019,0.0,0.6473197937011719,0.6473197937011719
33235,2019,0.0,0.8322678208351135,0.8322678208351135
33236,2019,1.0,0.7878279685974121,0.7878279685974121
33238,2019,0.0,0.8214424848556519,0.8214424848556519
33243,2019,2.0,0.8738165497779846,0.8738165497779846
33245,2019,0.0,0.8242717981338501,0.8242717981338501
33246,2019,1.0,0.8942141532897949,0.8942141532897949
220814,2019,0.0,0.9089890122413635,0.9089890122413635
1103,2020,2.0,0.7644444108009338,0.7644444108009338
1129,2020,2.0,0.6727942228317261,0.6727942228317261
1133,2020,5.0,0.8440020084381104,0.8440020084381104
1135,2020,1.0,0.8767879605293274,0.8767879605293274
1143,2020,0.0,0.8237694501876831,0.8237694501876831
1151,2020,1.0,0.7576468586921692,0.7576468586921692
1171,2020,1.0,0.7132285237312317,0.7132285237312317
1172,2020,0.0,0.7686607241630554,0.7686607241630554
1193,2020,2.0,0.7224336862564087,0.7224336862564087
1196,2020,1.0,0.991808295249939,0.991808295249939
1285,2020,0.0,0.8227282762527466,0.8227282762527466
1289,2020,0.0,0.761358380317688,0.761358380317688
22001,2020,2.0,0.782355785369873,0.782355785369873
22002,2020,0.0,0.6601083278656006,0.6601083278656006
22026,2020,0.0,0.8454613089561462,0.8454613089561462
22030,2020,2.0,0.683521032333374,0.683521032333374
22043,2020,0.0,0.7321779727935791,0.7321779727935791
22090,2020,1.0,0.7761447429656982,0.7761447429656982
33010,2020,0.0,0.8095542192459106,0.8095542192459106
33011,2020,0.0,0.6463565230369568,0.6463565230369568
33015,2020,1.0,0.8008216619491577,0.8008216619491577
33017,2020,0.0,0.6445351839065552,0.6445351839065552
33018,2020,0.0,0.8434852361679077,0.8434852361679077
33020,2020,2.0,0.8402706384658813,0.8402706384658813
33021,2020,1.0,0.9349572062492371,0.9349572062492371
33022,2020,1.0,0.7393080592155457,0.7393080592155457
33024,2020,0.0,0.9238642454147339,0.9238642454147339
33026,2020,0.0,0.8699421286582947,0.8699421286582947
33027,2020,1.0,0.7223135232925415,0.7223135232925415
33028,2020,2.0,0.8480125665664673,0.8480125665664673
33029,2020,0.0,0.7716081738471985,0.7716081738471985
33032,2020,0.0,0.7924076914787292,0.7924076914787292
33036,2020,1.0,0.71745765209198,0.71745765209198
33037,2020,2.0,0.7672392725944519,0.7672392725944519
33045,2020,1.0,0.7816882133483887,0.7816882133483887
33050,2020,0.0,0.8913138508796692,0.8913138508796692
33053,2020,2.0,0.9080361127853394,0.9080361127853394
33054,2020,2.0,0.6936911940574646,0.6936911940574646
33055,2020,3.0,0.7539735436439514,0.7539735436439514
33056,2020,0.0,0.797810971736908,0.797810971736908
33059,2020,0.0,0.7852619886398315,0.7852619886398315
33061,2020,0.0,0.7766554355621338,0.7766554355621338
33063,2020,0.0,0.8557020425796509,0.8557020425796509
33064,2020,0.0,0.7543392181396484,0.7543392181396484
33065,2020,0.0,0.8024104833602905,0.8024104833602905
33069,2020,1.0,0.8297245502471924,0.8297245502471924
33070,2020,2.0,0.8264570832252502,0.8264570832252502
33081,2020,2.0,0.8065956234931946,0.8065956234931946
33082,2020,0.0,0.6911327838897705,0.6911327838897705
33084,2020,0.0,0.7951480150222778,0.7951480150222778
33085,2020,0.0,0.7001587152481079,0.7001587152481079
33087,2020,2.0,0.79502934217453,0.79502934217453
33096,2020,0.0,0.7703493237495422,0.7703493237495422
33097,2020,2.0,0.79289311170578,0.79289311170578
33098,2020,0.0,0.6530031561851501,0.6530031561851501
33099,2020,0.0,0.769156277179718,0.769156277179718
33101,2020,2.0,0.7239885330200195,0.7239885330200195
33104,2020,0.0,0.7680431008338928,0.7680431008338928
33105,2020,2.0,0.7287352085113525,0.7287352085113525
33109,2020,1.0,0.8053798079490662,0.8053798079490662
33120,2020,0.0,0.9374391436576843,0.9374391436576843
33121,2020,0.0,0.7666972875595093,0.7666972875595093
33125,2020,0.0,0.7483882904052734,0.7483882904052734
33128,2020,0.0,0.8504212498664856,0.8504212498664856
33130,2020,4.0,0.7919561266899109,0.7919561266899109
33134,2020,0.0,0.7784637212753296,0.7784637212753296
33138,2020,0.0,0.8993361592292786,0.8993361592292786
33139,2020,2.0,0.7028669118881226,0.7028669118881226
33140,2020,1.0,0.8884415030479431,0.8884415030479431
33148,2020,1.0,0.8837865591049194,0.8837865591049194
33149,2020,2.0,0.7918906211853027,0.7918906211853027
33151,2020,1.0,0.7486425638198853,0.7486425638198853
33154,2020,3.0,0.898576557636261,0.898576557636261
33159,2020,1.0,0.737847089767456,0.737847089767456
33163,2020,0.0,0.7081758379936218,0.7081758379936218
33166,2020,1.0,0.753328800201416,0.753328800201416
33167,2020,1.0,0.6883794069290161,0.6883794069290161
33172,2020,0.0,0.6566205620765686,0.6566205620765686
33178,2020,0.0,0.7986394166946411,0.7986394166946411
33181,2020,0.0,0.8558849096298218,0.8558849096298218
33182,2020,1.0,0.8958225846290588,0.8958225846290588
33184,2020,0.0,0.7750378251075745,0.7750378251075745
33190,2020,0.0,0.7592664957046509,0.7592664957046509
33191,2020,1.0,0.7737055420875549,0.7737055420875549
33192,2020,0.0,0.6674770712852478,0.6674770712852478
33205,2020,0.0,0.7998406291007996,0.7998406291007996
33206,2020,0.0,0.8781502842903137,0.8781502842903137
33208,2020,2.0,0.8347651362419128,0.8347651362419128
33214,2020,0.0,0.8082700371742249,0.8082700371742249
33215,2020,0.0,0.7122387886047363,0.7122387886047363
33217,2020,0.0,0.6739175319671631,0.6739175319671631
33222,2020,0.0,0.7588490843772888,0.7588490843772888
33224,2020,0.0,0.922254204750061,0.922254204750061
33226,2020,0.0,0.6554698944091797,0.6554698944091797
33228,2020,2.0,0.864843487739563,0.864843487739563
33235,2020,0.0,0.8072977066040039,0.8072977066040039
33236,2020,2.0,0.8533532023429871,0.8533532023429871
33237,2020,0.0,0.7251371145248413,0.7251371145248413
33238,2020,4.0,0.8191118240356445,0.8191118240356445
33243,2020,0.0,0.8852299451828003,0.8852299451828003
33244,2020,1.0,0.7996936440467834,0.7996936440467834
33245,2020,0.0,0.9601585268974304,0.9601585268974304
33246,2020,0.0,0.7754426002502441,0.7754426002502441
1103,2021,2.0,0.8614373207092285,0.8614373207092285
1129,2021,2.0,1.1282423734664917,1.1282423734664917
1133,2021,2.0,1.035298228263855,1.035298228263855
1135,2021,0.0,0.8878886699676514,0.8878886699676514
1151,2021,0.0,1.029784083366394,1.029784083366394
1171,2021,0.0,0.9713178277015686,0.9713178277015686
1193,2021,0.0,0.958113431930542,0.958113431930542
1196,2021,0.0,0.9987455010414124,0.9987455010414124
1285,2021,0.0,0.9751741290092468,0.9751741290092468
1289,2021,0.0,1.1102080345153809,1.1102080345153809
22001,2021,2.0,1.0269795656204224,1.0269795656204224
22002,2021,0.0,0.9806944727897644,0.9806944727897644
22004,2021,0.0,0.9817430973052979,0.9817430973052979
22026,2021,0.0,0.8158946633338928,0.8158946633338928
22030,2021,1.0,1.0224195718765259,1.0224195718765259
22043,2021,0.0,0.8906195163726807,0.8906195163726807
22090,2021,0.0,0.973321259021759,0.973321259021759
33001,2021,2.0,0.9518681764602661,0.9518681764602661
33002,2021,2.0,0.9137725830078125,0.9137725830078125
33015,2021,1.0,1.106252908706665,1.106252908706665
33019,2021,0.0,1.0842077732086182,1.0842077732086182
33020,2021,0.0,1.1388747692108154,1.1388747692108154
33021,2021,0.0,0.9284887909889221,0.9284887909889221
33022,2021,0.0,0.9953860640525818,0.9953860640525818
33026,2021,2.0,0.9178282022476196,0.9178282022476196
33027,2021,1.0,0.9489840269088745,0.9489840269088745
33028,2021,1.0,0.8829675912857056,0.8829675912857056
33036,2021,3.0,1.0444235801696777,1.0444235801696777
33037,2021,3.0,0.9402430057525635,0.9402430057525635
33045,2021,0.0,1.0450165271759033,1.0450165271759033
33052,2021,2.0,0.9295734763145447,0.9295734763145447
33053,2021,3.0,0.9533519744873047,0.9533519744873047
33054,2021,3.0,1.1163116693496704,1.1163116693496704
33055,2021,1.0,1.1608467102050781,1.1608467102050781
33059,2021,1.0,0.891390323638916,0.891390323638916
33062,2021,0.0,0.9862446188926697,0.9862446188926697
33063,2021,0.0,0.9467512369155884,0.9467512369155884
33065,2021,0.0,0.9219212532043457,0.9219212532043457
33069,2021,0.0,0.963195264339447,0.963195264339447
33070,2021,0.0,1.0049850940704346,1.0049850940704346
33081,2021,1.0,0.9268432259559631,0.9268432259559631
33082,2021,2.0,0.8370127081871033,0.8370127081871033
33084,2021,2.0,0.8408718705177307,0.8408718705177307
33087,2021,0.0,1.0451511144638062,1.0451511144638062
33093,2021,0.0,0.9896032810211182,0.9896032810211182
33096,2021,1.0,0.9969651699066162,0.9969651699066162
33097,2021,1.0,0.9914314150810242,0.9914314150810242
33098,2021,0.0,0.9737555980682373,0.9737555980682373
33099,2021,0.0,1.1098880767822266,1.1098880767822266
33101,2021,1.0,1.056411623954773,1.056411623954773
33104,2021,2.0,0.9539774060249329,0.9539774060249329
33105,2021,3.0,0.931432843208313,0.931432843208313
33106,2021,1.0,0.9147622585296631,0.9147622585296631
33109,2021,0.0,0.8312678337097168,0.8312678337097168
33111,2021,0.0,0.8192945718765259,0.8192945718765259
33119,2021,1.0,1.0104807615280151,1.0104807615280151
33120,2021,1.0,0.9026652574539185,0.9026652574539185
33128,2021,5.0,1.012648344039917,1.012648344039917
33129,2021,4.0,0.916671633720398,0.916671633720398
33130,2021,0.0,1.089571237564087,1.089571237564087
33139,2021,0.0,0.914918065071106,0.914918065071106
33140,2021,0.0,0.8567657470703125,0.8567657470703125
33148,2021,3.0,0.9072511792182922,0.9072511792182922
33149,2021,4.0,1.168209433555603,1.168209433555603
33150,2021,0.0,0.9104374051094055,0.9104374051094055
33151,2021,0.0,1.0203731060028076,1.0203731060028076
33154,2021,0.0,1.0510196685791016,1.0510196685791016
33155,2021,0.0,0.9341060519218445,0.9341060519218445
33159,2021,0.0,1.0896384716033936,1.0896384716033936
33163,2021,0.0,1.0919733047485352,1.0919733047485352
33166,2021,0.0,1.0196177959442139,1.0196177959442139
33167,2021,0.0,1.0525717735290527,1.0525717735290527
33177,2021,2.0,1.0216187238693237,1.0216187238693237
33181,2021,1.0,0.9563726186752319,0.9563726186752319
33182,2021,0.0,1.0279252529144287,1.0279252529144287
33186,2021,1.0,0.9961388111114502,0.9961388111114502
33190,2021,1.0,0.9899088740348816,0.9899088740348816
33191,2021,3.0,1.1769880056381226,1.1769880056381226
33206,2021,0.0,1.118708848953247,1.118708848953247
33208,2021,1.0,0.8382112383842468,0.8382112383842468
33209,2021,0.0,0.9333677291870117,0.9333677291870117
33214,2021,0.0,0.929160475730896,0.929160475730896
33215,2021,0.0,1.048830509185791,1.048830509185791
33222,2021,2.0,0.9972058534622192,0.9972058534622192
33226,2021,0.0,1.0008046627044678,1.0008046627044678
33228,2021,0.0,0.9377890825271606,0.9377890825271606
33230,2021,1.0,1.0675727128982544,1.0675727128982544
33234,2021,0.0,0.8467139005661011,0.8467139005661011
33236,2021,0.0,0.9391605854034424,0.9391605854034424
33237,2021,0.0,0.9742696285247803,0.9742696285247803
33238,2021,2.0,0.9714938402175903,0.9714938402175903
33240,2021,2.0,1.1173821687698364,1.1173821687698364
33243,2021,1.0,0.9767696857452393,0.9767696857452393
33244,2021,1.0,0.9322958588600159,0.9322958588600159
33246,2021,0.0,1.0238293409347534,1.0238293409347534
33248,2021,0.0,0.9863227009773254,0.9863227009773254
33273,2021,0.0,0.9605878591537476,0.9605878591537476
33276,2021,1.0,0.9791163802146912,0.9791163802146912
33289,2021,0.0,1.1324225664138794,1.1324225664138794
33294,2021,3.0,1.0593576431274414,1.0593576431274414
1103,2022,2.0,0.8973458409309387,0.8973458409309387
1129,2022,0.0,0.8189836740493774,0.8189836740493774
1133,2022,4.0,1.0591686964035034,1.0591686964035034
1135,2022,0.0,0.8651270866394043,0.8651270866394043
1151,2022,1.0,0.8952491283416748,0.8952491283416748
1163,2022,0.0,0.8647943735122681,0.8647943735122681
1171,2022,1.0,0.9749816656112671,0.9749816656112671
1192,2022,2.0,0.9714005589485168,0.9714005589485168
1193,2022,1.0,0.8385029435157776,0.8385029435157776
1196,2022,0.0,0.7558824419975281,0.7558824419975281
22001,2022,2.0,1.0000793933868408,1.0000793933868408
22004,2022,0.0,0.6653401255607605,0.6653401255607605
22030,2022,0.0,0.9221130609512329,0.9221130609512329
22090,2022,0.0,0.8122671842575073,0.8122671842575073
33001,2022,0.0,0.6511074304580688,0.6511074304580688
33002,2022,1.0,0.8993926048278809,0.8993926048278809
33008,2022,0.0,1.121457576751709,1.121457576751709
33012,2022,0.0,1.0236479043960571,1.0236479043960571
33015,2022,2.0,0.8636071085929871,0.8636071085929871
33019,2022,0.0,0.6678044199943542,0.6678044199943542
33020,2022,2.0,0.8127121329307556,0.8127121329307556
33021,2022,0.0,0.7549420595169067,0.7549420595169067
33022,2022,0.0,0.777458906173706,0.777458906173706
33025,2022,0.0,0.7198907136917114,0.7198907136917114
33026,2022,1.0,0.9795092344284058,0.9795092344284058
33027,2022,0.0,0.9601317048072815,0.9601317048072815
33028,2022,0.0,0.813784122467041,0.813784122467041
33032,2022,1.0,0.7257044315338135,0.7257044315338135
33036,2022,0.0,0.7918038368225098,0.7918038368225098
33037,2022,0.0,1.0435048341751099,1.0435048341751099
33045,2022,0.0,0.732877254486084,0.732877254486084
33052,2022,0.0,0.8028000593185425,0.8028000593185425
33053,2022,2.0,0.7679224014282227,0.7679224014282227
33054,2022,7.0,0.962130069732666,0.962130069732666
33055,2022,0.0,0.9399420022964478,0.9399420022964478
33056,2022,1.0,0.7393792867660522,0.7393792867660522
33059,2022,0.0,0.8535169959068298,0.8535169959068298
33062,2022,0.0,0.8577117323875427,0.8577117323875427
33069,2022,0.0,0.7414685487747192,0.7414685487747192
33070,2022,2.0,0.7545484304428101,0.7545484304428101
33075,2022,1.0,0.8449417352676392,0.8449417352676392
33081,2022,3.0,0.8869857788085938,0.8869857788085938
33082,2022,0.0,0.7260240316390991,0.7260240316390991
33084,2022,1.0,0.8439663052558899,0.8439663052558899
33086,2022,0.0,0.9041687250137329,0.9041687250137329
33087,2022,2.0,1.0154180526733398,1.0154180526733398
33093,2022,1.0,0.8038520812988281,0.8038520812988281
33094,2022,0.0,0.7426770329475403,0.7426770329475403
33096,2022,0.0,0.9048851728439331,0.9048851728439331
33097,2022,0.0,0.7721744179725647,0.7721744179725647
33100,2022,0.0,0.7854707837104797,0.7854707837104797
33101,2022,1.0,0.7136901617050171,0.7136901617050171
33102,2022,1.0,0.9324122667312622,0.9324122667312622
33104,2022,1.0,0.7120612263679504,0.7120612263679504
33105,2022,2.0,0.9176395535469055,0.9176395535469055
33106,2022,1.0,0.7227673530578613,0.7227673530578613
33107,2022,0.0,0.8914485573768616,0.8914485573768616
33109,2022,2.0,0.8488161563873291,0.8488161563873291
33111,2022,0.0,0.8176169395446777,0.8176169395446777
33119,2022,1.0,0.9114010334014893,0.9114010334014893
33120,2022,0.0,0.7834852337837219,0.7834852337837219
33124,2022,1.0,0.931302011013031,0.931302011013031
33125,2022,0.0,0.8611205816268921,0.8611205816268921
33128,2022,2.0,0.9059397578239441,0.9059397578239441
33129,2022,2.0,0.9937731027603149,0.9937731027603149
33130,2022,2.0,0.9870778322219849,0.9870778322219849
33137,2022,1.0,0.8008689880371094,0.8008689880371094
33139,2022,1.0,0.9566624164581299,0.9566624164581299
33140,2022,0.0,0.972190260887146,0.972190260887146
33148,2022,2.0,0.9882023334503174,0.9882023334503174
33149,2022,3.0,0.8598871231079102,0.8598871231079102
33150,2022,1.0,0.9980427026748657,0.9980427026748657
33151,2022,0.0,0.7358198165893555,0.7358198165893555
33154,2022,1.0,0.9440993666648865,0.9440993666648865
33155,2022,1.0,0.951410710811615,0.951410710811615
33159,2022,0.0,0.9425055980682373,0.9425055980682373
33166,2022,0.0,0.6363369226455688,0.6363369226455688
33167,2022,1.0,0.8601542711257935,0.8601542711257935
33175,2022,0.0,0.8442680239677429,0.8442680239677429
33177,2022,0.0,0.8932915329933167,0.8932915329933167
33179,2022,1.0,0.7786141633987427,0.7786141633987427
33180,2022,0.0,0.9018601775169373,0.9018601775169373
33181,2022,0.0,0.7185454964637756,0.7185454964637756
33182,2022,0.0,0.8340902328491211,0.8340902328491211
33184,2022,1.0,0.9302797913551331,0.9302797913551331
33186,2022,0.0,0.6156636476516724,0.6156636476516724
33190,2022,2.0,0.8446080684661865,0.8446080684661865
33191,2022,0.0,0.924301266670227,0.924301266670227
33197,2022,2.0,0.8496088981628418,0.8496088981628418
33199,2022,1.0,0.7837128639221191,0.7837128639221191
33205,2022,1.0,0.8360628485679626,0.8360628485679626
33208,2022,7.0,0.815963864326477,0.815963864326477
33209,2022,2.0,0.7847710847854614,0.7847710847854614
33222,2022,0.0,0.795490026473999,0.795490026473999
33228,2022,2.0,0.7088510990142822,0.7088510990142822
33230,2022,2.0,1.0172934532165527,1.0172934532165527
33234,2022,0.0,0.7699939608573914,0.7699939608573914
33236,2022,1.0,0.9057250022888184,0.9057250022888184
33238,2022,3.0,0.9833515286445618,0.9833515286445618
33239,2022,0.0,1.1066728830337524,1.1066728830337524
33240,2022,0.0,0.9271402359008789,0.9271402359008789
33243,2022,1.0,0.8255653381347656,0.8255653381347656
33244,2022,1.0,0.8524217009544373,0.8524217009544373
33248,2022,1.0,0.8765848278999329,0.8765848278999329
33256,2022,0.0,0.9155133366584778,0.9155133366584778
33273,2022,2.0,0.9603748321533203,0.9603748321533203
33276,2022,0.0,1.0205225944519043,1.0205225944519043
33287,2022,0.0,1.1491963863372803,1.1491963863372803
33289,2022,0.0,1.0152827501296997,1.0152827501296997
33290,2022,0.0,0.7722733020782471,0.7722733020782471
33294,2022,0.0,0.689895749092102,0.689895749092102
33299,2022,0.0,0.9676833748817444,0.9676833748817444
33300,2022,1.0,0.8507313132286072,0.8507313132286072
33329,2022,2.0,0.8422720432281494,0.8422720432281494
1103,2023,1.0,1.2231210470199585,1.2231210470199585
1129,2023,0.0,0.9156637787818909,0.9156637787818909
1133,2023,2.0,1.435698390007019,1.435698390007019
1151,2023,1.0,0.3109607994556427,0.3109607994556427
1159,2023,1.0,0.34718093276023865,0.34718093276023865
1163,2023,0.0,0.7820613980293274,0.7820613980293274
1171,2023,0.0,1.2444504499435425,1.2444504499435425
1192,2023,0.0,0.6840788722038269,0.6840788722038269
1193,2023,0.0,0.6204854846000671,0.6204854846000671
1289,2023,1.0,0.8961042761802673,0.8961042761802673
22001,2023,1.0,2.2440531253814697,2.2440531253814697
22026,2023,0.0,0.8230871558189392,0.8230871558189392
22030,2023,0.0,1.1324806213378906,1.1324806213378906
33001,2023,0.0,0.4808777868747711,0.4808777868747711
33002,2023,0.0,0.8061597943305969,0.8061597943305969
33006,2023,0.0,0.6015290021896362,0.6015290021896362
33008,2023,0.0,0.860087513923645,0.860087513923645
33012,2023,0.0,1.015075445175171,1.015075445175171
33015,2023,0.0,0.9124795198440552,0.9124795198440552
33020,2023,1.0,1.3294124603271484,1.3294124603271484
33025,2023,0.0,0.39892151951789856,0.39892151951789856
33026,2023,6.0,1.7650818824768066,1.7650818824768066
33027,2023,2.0,1.1029607057571411,1.1029607057571411
33028,2023,0.0,0.6205075979232788,0.6205075979232788
33030,2023,2.0,0.3458245098590851,0.3458245098590851
33031,2023,0.0,0.7360507845878601,0.7360507845878601
33032,2023,2.0,0.43819838762283325,0.43819838762283325
33036,2023,0.0,0.7222875356674194,0.7222875356674194
33037,2023,1.0,1.3129910230636597,1.3129910230636597
33038,2023,0.0,0.8176677227020264,0.8176677227020264
33039,2023,0.0,0.38929134607315063,0.38929134607315063
33041,2023,0.0,1.4718998670578003,1.4718998670578003
33043,2023,1.0,0.5575385093688965,0.5575385093688965
33049,2023,0.0,0.5427327156066895,0.5427327156066895
33052,2023,0.0,1.0996724367141724,1.0996724367141724
33053,2023,1.0,1.2595338821411133,1.2595338821411133
33054,2023,1.0,1.3151533603668213,1.3151533603668213
33055,2023,0.0,0.6875442266464233,0.6875442266464233
33056,2023,1.0,0.6874285340309143,0.6874285340309143
33059,2023,3.0,0.6761090755462646,0.6761090755462646
33063,2023,1.0,0.5218791365623474,0.5218791365623474
33070,2023,0.0,1.2042404413223267,1.2042404413223267
33075,2023,0.0,0.33099669218063354,0.33099669218063354
33081,2023,1.0,0.6843987703323364,0.6843987703323364
33082,2023,1.0,0.7838720679283142,0.7838720679283142
33084,2023,0.0,1.0951558351516724,1.0951558351516724
33086,2023,0.0,0.722281813621521,0.722281813621521
33087,2023,1.0,0.7994385957717896,0.7994385957717896
33088,2023,2.0,0.30694955587387085,0.30694955587387085
33093,2023,0.0,1.0460697412490845,1.0460697412490845
33094,2023,2.0,0.3407805860042572,0.3407805860042572
33096,2023,0.0,0.3548559546470642,0.3548559546470642
33097,2023,3.0,1.448138952255249,1.448138952255249
33100,2023,0.0,0.38324394822120667,0.38324394822120667
33101,2023,3.0,0.78656005859375,0.78656005859375
33102,2023,2.0,0.7874076962471008,0.7874076962471008
33104,2023,1.0,0.6032233834266663,0.6032233834266663
33105,2023,1.0,0.7541025280952454,0.7541025280952454
33106,2023,0.0,1.3655654191970825,1.3655654191970825
33107,2023,1.0,0.3095734119415283,0.3095734119415283
33109,2023,2.0,1.5420050621032715,1.5420050621032715
33112,2023,0.0,0.6677082777023315,0.6677082777023315
33118,2023,1.0,0.6751060485839844,0.6751060485839844
33119,2023,0.0,0.3076785206794739,0.3076785206794739
33120,2023,0.0,1.4433218240737915,1.4433218240737915
33124,2023,2.0,0.49946129322052,0.49946129322052
33125,2023,0.0,0.3190058171749115,0.3190058171749115
33126,2023,0.0,0.7767308950424194,0.7767308950424194
33127,2023,0.0,0.7333230972290039,0.7333230972290039
33128,2023,2.0,0.6300029754638672,0.6300029754638672
33129,2023,2.0,1.0144226551055908,1.0144226551055908
33130,2023,3.0,1.8368455171585083,1.8368455171585083
