SWITCH_ID,YEAR,MONTH,YM,PRED_FAULTS
288,2024,9,2024-09,0.013877755962312222
288,2024,10,2024-10,0.023733898997306824
288,2024,11,2024-11,0.025380801409482956
288,2024,12,2024-12,0.03678501397371292
336,2024,1,2024-01,0.001432131277397275
336,2024,2,2024-02,0.0007790380041114986
336,2024,3,2024-03,0.0023640203289687634
336,2024,4,2024-04,0.003508158726617694
336,2024,5,2024-05,0.0016607060097157955
336,2024,6,2024-06,0.0016701847780495882
336,2024,7,2024-07,0.00035089574521407485
336,2024,8,2024-08,0.0003112019330728799
336,2024,9,2024-09,0.00018478842684999108
336,2024,10,2024-10,0.0008019412634894252
336,2024,11,2024-11,0.0006656022160314023
336,2024,12,2024-12,0.0016081101493909955
344,2024,1,2024-01,0.0014668565709143877
344,2024,2,2024-02,0.0008754651062190533
344,2024,3,2024-03,0.002724500373005867
344,2024,4,2024-04,0.0037079667672514915
344,2024,5,2024-05,0.0015743199037387967
344,2024,6,2024-06,0.0017412793822586536
344,2024,7,2024-07,0.00040487549267709255
344,2024,8,2024-08,0.0003332069027237594
344,2024,9,2024-09,0.0001980840606847778
344,2024,10,2024-10,0.0008036379585973918
344,2024,11,2024-11,0.0007363785989582539
344,2024,12,2024-12,0.0014842561213299632
349,2024,1,2024-01,0.043760474771261215
349,2024,2,2024-02,0.05257491022348404
349,2024,3,2024-03,0.07498013228178024
349,2024,4,2024-04,0.08277405798435211
349,2024,5,2024-05,0.06845379620790482
349,2024,6,2024-06,0.05099419504404068
349,2024,7,2024-07,0.025370392948389053
349,2024,8,2024-08,0.021891335025429726
349,2024,9,2024-09,0.022614341229200363
349,2024,10,2024-10,0.03391288220882416
349,2024,11,2024-11,0.039017654955387115
349,2024,12,2024-12,0.04767636954784393
352,2024,1,2024-01,0.023745130747556686
352,2024,2,2024-02,0.025647884234786034
352,2024,3,2024-03,0.04535481706261635
352,2024,4,2024-04,0.0492202490568161
352,2024,5,2024-05,0.035157736390829086
352,2024,6,2024-06,0.02865191549062729
352,2024,7,2024-07,0.012867394834756851
352,2024,8,2024-08,0.01061190478503704
352,2024,9,2024-09,0.010028799995779991
352,2024,10,2024-10,0.017126986756920815
352,2024,11,2024-11,0.01971837505698204
352,2024,12,2024-12,0.025074439123272896
354,2024,1,2024-01,0.0019013247219845653
354,2024,2,2024-02,0.0011240397579967976
354,2024,3,2024-03,0.0031133503653109074
354,2024,4,2024-04,0.004596021957695484
354,2024,5,2024-05,0.002333373762667179
354,2024,6,2024-06,0.002235043328255415
354,2024,7,2024-07,0.000488799880258739
354,2024,8,2024-08,0.00043360498966649175
354,2024,9,2024-09,0.00027392207994125783
354,2024,10,2024-10,0.001089567318558693
354,2024,11,2024-11,0.0009308719891123474
354,2024,12,2024-12,0.0021766608115285635
371,2024,1,2024-01,0.013025904074311256
371,2024,2,2024-02,0.012051792815327644
371,2024,3,2024-03,0.021390799432992935
371,2024,4,2024-04,0.02752499096095562
371,2024,5,2024-05,0.02091880887746811
371,2024,6,2024-06,0.015385211445391178
371,2024,7,2024-07,0.005033836700022221
371,2024,8,2024-08,0.004626970738172531
371,2024,9,2024-09,0.004115677438676357
371,2024,10,2024-10,0.009159879758954048
371,2024,11,2024-11,0.009028102271258831
371,2024,12,2024-12,0.015562321990728378
402,2024,1,2024-01,0.014887246303260326
402,2024,2,2024-02,0.014492039568722248
402,2024,3,2024-03,0.02484261244535446
402,2024,4,2024-04,0.03143234923481941
402,2024,5,2024-05,0.024207597598433495
402,2024,6,2024-06,0.017652202397584915
402,2024,7,2024-07,0.006010089535266161
402,2024,8,2024-08,0.005464381538331509
402,2024,9,2024-09,0.005024352576583624
402,2024,10,2024-10,0.010580948553979397
402,2024,11,2024-11,0.010714887641370296
402,2024,12,2024-12,0.0175862368196249
409,2024,1,2024-01,0.020731845870614052
409,2024,2,2024-02,0.02074459008872509
409,2024,3,2024-03,0.031829413026571274
409,2024,4,2024-04,0.041836824268102646
409,2024,5,2024-05,0.037406615912914276
409,2024,6,2024-06,0.024296313524246216
409,2024,7,2024-07,0.008334891870617867
409,2024,8,2024-08,0.007961254566907883
409,2024,9,2024-09,0.007821239531040192
409,2024,10,2024-10,0.015458316542208195
409,2024,11,2024-11,0.015140407718718052
409,2024,12,2024-12,0.026743728667497635
431,2024,1,2024-01,0.0015413041692227125
431,2024,2,2024-02,0.0008928618626669049
431,2024,3,2024-03,0.002697375835850835
431,2024,4,2024-04,0.0038758409209549427
431,2024,5,2024-05,0.0018078818684443831
431,2024,6,2024-06,0.0018504977924749255
431,2024,7,2024-07,0.0004039261839352548
431,2024,8,2024-08,0.0003463731554802507
431,2024,9,2024-09,0.0002111483772750944
431,2024,10,2024-10,0.0008572839433327317
431,2024,11,2024-11,0.0007558201323263347
431,2024,12,2024-12,0.0017124502919614315
453,2024,1,2024-01,0.0017304950160905719
453,2024,2,2024-02,0.001022270880639553
453,2024,3,2024-03,0.0030055090319365263
453,2024,4,2024-04,0.0042768423445522785
453,2024,5,2024-05,0.0020246258936822414
453,2024,6,2024-06,0.0020598568953573704
453,2024,7,2024-07,0.0004631692136172205
453,2024,8,2024-08,0.00039759877836331725
453,2024,9,2024-09,0.0002454716886859387
453,2024,10,2024-10,0.0009727111319079995
453,2024,11,2024-11,0.0008597407722845674
453,2024,12,2024-12,0.0019001240143552423
454,2024,1,2024-01,0.001620266237296164
454,2024,2,2024-02,0.0009317202493548393
454,2024,3,2024-03,0.002778406720608473
454,2024,4,2024-04,0.003994776401668787
454,2024,5,2024-05,0.0018764141714200377
454,2024,6,2024-06,0.0019198154332116246
454,2024,7,2024-07,0.00042356166522949934
454,2024,8,2024-08,0.00036568334326148033
454,2024,9,2024-09,0.00022173862089402974
454,2024,10,2024-10,0.0009050928638316691
454,2024,11,2024-11,0.0007880218327045441
454,2024,12,2024-12,0.0017829665448516607
460,2024,1,2024-01,0.06817580759525299
460,2024,2,2024-02,0.08129344135522842
460,2024,3,2024-03,0.09277360886335373
460,2024,4,2024-04,0.11639876663684845
460,2024,5,2024-05,0.11918955296278
460,2024,6,2024-06,0.07529979199171066
460,2024,7,2024-07,0.03641994297504425
460,2024,8,2024-08,0.034128185361623764
460,2024,9,2024-09,0.03824147954583168
460,2024,10,2024-10,0.056179456412792206
460,2024,11,2024-11,0.059255775064229965
460,2024,12,2024-12,0.08556117117404938
472,2024,1,2024-01,0.0013452275888994336
472,2024,2,2024-02,0.0007505616522394121
472,2024,3,2024-03,0.002318158047273755
472,2024,4,2024-04,0.003381588729098439
472,2024,5,2024-05,0.0015200590714812279
472,2024,6,2024-06,0.0015955433482304215
472,2024,7,2024-07,0.0003402884758543223
472,2024,8,2024-08,0.0002908312308136374
472,2024,9,2024-09,0.00017207670316565782
472,2024,10,2024-10,0.0007365474593825638
472,2024,11,2024-11,0.0006380570121109486
472,2024,12,2024-12,0.001467188005335629
494,2024,1,2024-01,0.0012617383617907763
494,2024,2,2024-02,0.0006498576258309186
494,2024,3,2024-03,0.0020963172428309917
494,2024,4,2024-04,0.003103365655988455
494,2024,5,2024-05,0.0013806970091536641
494,2024,6,2024-06,0.0014792998554185033
494,2024,7,2024-07,0.0003099450550507754
494,2024,8,2024-08,0.000268986594164744
494,2024,9,2024-09,0.00015110464300960302
494,2024,10,2024-10,0.0006859029526822269
494,2024,11,2024-11,0.0005700651672668755
494,2024,12,2024-12,0.0014034005580469966
529,2024,1,2024-01,0.001172676682472229
529,2024,2,2024-02,0.0006275915657170117
529,2024,3,2024-03,0.002023973036557436
529,2024,4,2024-04,0.0029581477865576744
529,2024,5,2024-05,0.0012875733664259315
529,2024,6,2024-06,0.0013866282533854246
529,2024,7,2024-07,0.00028916847077198327
529,2024,8,2024-08,0.0002471554616931826
529,2024,9,2024-09,0.0001414951402693987
529,2024,10,2024-10,0.0006339175743050873
529,2024,11,2024-11,0.0005394009058363736
529,2024,12,2024-12,0.0012664224486798048
559,2024,1,2024-01,0.04887842386960983
559,2024,2,2024-02,0.056603506207466125
559,2024,3,2024-03,0.07130376994609833
559,2024,4,2024-04,0.08899738639593124
559,2024,5,2024-05,0.08667559176683426
559,2024,6,2024-06,0.05530475080013275
559,2024,7,2024-07,0.024726100265979767
559,2024,8,2024-08,0.023123595863580704
559,2024,9,2024-09,0.025217534974217415
559,2024,10,2024-10,0.039341386407613754
559,2024,11,2024-11,0.041089899837970734
559,2024,12,2024-12,0.06095569580793381
561,2024,1,2024-01,0.0023936161305755377
561,2024,2,2024-02,0.0015272476011887193
561,2024,3,2024-03,0.004108605440706015
561,2024,4,2024-04,0.005759726278483868
561,2024,5,2024-05,0.0030002263374626637
561,2024,6,2024-06,0.0028441250324249268
561,2024,7,2024-07,0.0006736062932759523
561,2024,8,2024-08,0.0005912524065934122
561,2024,9,2024-09,0.00038951411261223257
561,2024,10,2024-10,0.0014028609730303288
561,2024,11,2024-11,0.0012521152384579182
561,2024,12,2024-12,0.002673884155228734
572,2024,1,2024-01,0.0008399449870921671
572,2024,2,2024-02,0.00040548029937781394
572,2024,3,2024-03,0.00115965458098799
572,2024,4,2024-04,0.0021194706205278635
572,2024,5,2024-05,0.0010507645783945918
572,2024,6,2024-06,0.0009547890513204038
572,2024,7,2024-07,0.00015392460045404732
572,2024,8,2024-08,0.00014433631440624595
572,2024,9,2024-09,8.318629261339083e-05
572,2024,10,2024-10,0.000457448186352849
572,2024,11,2024-11,0.0003302768454886973
572,2024,12,2024-12,0.001071128761395812
610,2024,1,2024-01,0.0006808486650697887
610,2024,2,2024-02,0.0003363332070875913
610,2024,3,2024-03,0.0012621954083442688
610,2024,4,2024-04,0.0018261829391121864
610,2024,5,2024-05,0.0006737119401805103
610,2024,6,2024-06,0.0008186557097360492
610,2024,7,2024-07,0.00016067802789621055
610,2024,8,2024-08,0.00013041283818893135
610,2024,9,2024-09,6.832935468992218e-05
610,2024,10,2024-10,0.00034307962050661445
610,2024,11,2024-11,0.0002977679541800171
610,2024,12,2024-12,0.0006953005795367062
613,2024,1,2024-01,0.02662619575858116
613,2024,2,2024-02,0.02786654233932495
613,2024,3,2024-03,0.03864862397313118
613,2024,4,2024-04,0.0515221506357193
613,2024,5,2024-05,0.04977469518780708
613,2024,6,2024-06,0.030515268445014954
613,2024,7,2024-07,0.010949885472655296
613,2024,8,2024-08,0.010746197775006294
613,2024,9,2024-09,0.010955557227134705
613,2024,10,2024-10,0.020642071962356567
613,2024,11,2024-11,0.019747426733374596
613,2024,12,2024-12,0.0345139279961586
648,2024,1,2024-01,0.02010323666036129
648,2024,2,2024-02,0.020469730719923973
648,2024,3,2024-03,0.03299068287014961
648,2024,4,2024-04,0.04126271605491638
648,2024,5,2024-05,0.03296784684062004
648,2024,6,2024-06,0.023630546405911446
648,2024,7,2024-07,0.008587205782532692
648,2024,8,2024-08,0.007707872427999973
648,2024,9,2024-09,0.007490235846489668
648,2024,10,2024-10,0.01468565221875906
648,2024,11,2024-11,0.015164938755333424
648,2024,12,2024-12,0.024067100137472153
650,2024,1,2024-01,0.0010880879126489162
650,2024,2,2024-02,0.0005715753650292754
650,2024,3,2024-03,0.001853110850788653
650,2024,4,2024-04,0.002757116686552763
650,2024,5,2024-05,0.0011935390066355467
650,2024,6,2024-06,0.001287367776967585
650,2024,7,2024-07,0.0002604312903713435
650,2024,8,2024-08,0.00022267430904321373
650,2024,9,2024-09,0.0001261680299649015
650,2024,10,2024-10,0.0005820885417051613
650,2024,11,2024-11,0.0004917411133646965
650,2024,12,2024-12,0.001191588002257049
686,2024,1,2024-01,0.0018332436447963119
686,2024,2,2024-02,0.0010274297092109919
686,2024,3,2024-03,0.0023045095149427652
686,2024,4,2024-04,0.00428926944732666
686,2024,5,2024-05,0.002764125820249319
686,2024,6,2024-06,0.002049796748906374
686,2024,7,2024-07,0.00036726557300426066
686,2024,8,2024-08,0.0003684978582896292
686,2024,9,2024-09,0.000245211529545486
686,2024,10,2024-10,0.00110533251427114
686,2024,11,2024-11,0.0007908801198936999
686,2024,12,2024-12,0.002546580508351326
687,2024,1,2024-01,0.0010750963119789958
687,2024,2,2024-02,0.0005647263024002314
687,2024,3,2024-03,0.0018762906547635794
687,2024,4,2024-04,0.002727858955040574
687,2024,5,2024-05,0.0011720487382262945
687,2024,6,2024-06,0.0012758427765220404
687,2024,7,2024-07,0.00026273203548043966
687,2024,8,2024-08,0.0002245468640467152
687,2024,9,2024-09,0.00012625445378944278
687,2024,10,2024-10,0.0005758565966971219
687,2024,11,2024-11,0.0004890017444267869
687,2024,12,2024-12,0.0011617632117122412
697,2024,1,2024-01,0.00149992061778903
697,2024,2,2024-02,0.0008364675450138748
697,2024,3,2024-03,0.0024899665731936693
697,2024,4,2024-04,0.003689724486321211
697,2024,5,2024-05,0.0017832578159868717
697,2024,6,2024-06,0.0017730954568833113
697,2024,7,2024-07,0.00037309041363187134
697,2024,8,2024-08,0.0003294508787803352
697,2024,9,2024-09,0.0001984039117814973
697,2024,10,2024-10,0.0008375694742426276
697,2024,11,2024-11,0.0007070130668580532
697,2024,12,2024-12,0.0017059000674635172
701,2024,1,2024-01,0.0013588290894404054
701,2024,2,2024-02,0.0007276305695995688
701,2024,3,2024-03,0.0021488098427653313
701,2024,4,2024-04,0.003312160726636648
701,2024,5,2024-05,0.0016119672218337655
701,2024,6,2024-06,0.0015879669226706028
701,2024,7,2024-07,0.00031332275830209255
701,2024,8,2024-08,0.0002806505945045501
701,2024,9,2024-09,0.00016718736151233315
701,2024,10,2024-10,0.0007546558626927435
701,2024,11,2024-11,0.0006115313153713942
701,2024,12,2024-12,0.0015841281274333596
719,2024,1,2024-01,0.02572474256157875
719,2024,2,2024-02,0.02621919848024845
719,2024,3,2024-03,0.03805161640048027
719,2024,4,2024-04,0.0495338961482048
719,2024,5,2024-05,0.04640115424990654
719,2024,6,2024-06,0.02956480160355568
719,2024,7,2024-07,0.010532302781939507
719,2024,8,2024-08,0.010253529995679855
719,2024,9,2024-09,0.010219627059996128
719,2024,10,2024-10,0.01965126395225525
719,2024,11,2024-11,0.01892094872891903
719,2024,12,2024-12,0.033023178577423096
722,2024,1,2024-01,0.0047358800657093525
722,2024,2,2024-02,0.003854271722957492
722,2024,3,2024-03,0.010685615241527557
722,2024,4,2024-04,0.011590678244829178
722,2024,5,2024-05,0.005331527441740036
722,2024,6,2024-06,0.005828171037137508
722,2024,7,2024-07,0.0020841164514422417
722,2024,8,2024-08,0.0015741062816232443
722,2024,9,2024-09,0.0011176298139616847
722,2024,10,2024-10,0.002847944153472781
722,2024,11,2024-11,0.003214276395738125
722,2024,12,2024-12,0.004343918524682522
739,2024,1,2024-01,0.0009781601838767529
739,2024,2,2024-02,0.0004946779808960855
739,2024,3,2024-03,0.0016575345071032643
739,2024,4,2024-04,0.0024815823417156935
739,2024,5,2024-05,0.0010612568585202098
739,2024,6,2024-06,0.0011555798118934035
739,2024,7,2024-07,0.00022823139443062246
739,2024,8,2024-08,0.0001966671843547374
739,2024,9,2024-09,0.00010867210949072614
739,2024,10,2024-10,0.0005184383480809629
739,2024,11,2024-11,0.0004305161419324577
739,2024,12,2024-12,0.0010724372696131468
756,2024,1,2024-01,0.0009350112522952259
756,2024,2,2024-02,0.0004787436337210238
756,2024,3,2024-03,0.0016283441800624132
756,2024,4,2024-04,0.002401786856353283
756,2024,5,2024-05,0.0009966110810637474
756,2024,6,2024-06,0.0011055900249630213
756,2024,7,2024-07,0.000221513764699921
756,2024,8,2024-08,0.00018902821466326714
756,2024,9,2024-09,0.00010385743371443823
756,2024,10,2024-10,0.0004940691869705915
756,2024,11,2024-11,0.0004165776481386274
756,2024,12,2024-12,0.0009982904884964228
764,2024,1,2024-01,0.0008412222960032523
764,2024,2,2024-02,0.0004087654815521091
764,2024,3,2024-03,0.00139903265517205
764,2024,4,2024-04,0.0021397764794528484
764,2024,5,2024-05,0.0009098630980588496
764,2024,6,2024-06,0.0009891899535432458
764,2024,7,2024-07,0.00018490369257051498
764,2024,8,2024-08,0.00016172933101188391
764,2024,9,2024-09,8.743092621443793e-05
764,2024,10,2024-10,0.0004435308510437608
764,2024,11,2024-11,0.00035737839061766863
764,2024,12,2024-12,0.0009392392239533365
795,2024,1,2024-01,0.05717093124985695
795,2024,2,2024-02,0.06689321994781494
795,2024,3,2024-03,0.07755130529403687
795,2024,4,2024-04,0.09892755001783371
795,2024,5,2024-05,0.10166912525892258
795,2024,6,2024-06,0.06356319785118103
795,2024,7,2024-07,0.02810913324356079
795,2024,8,2024-08,0.02717069908976555
795,2024,9,2024-09,0.02994626946747303
795,2024,10,2024-10,0.04672974348068237
795,2024,11,2024-11,0.04786869138479233
795,2024,12,2024-12,0.07184214890003204
803,2024,1,2024-01,0.024893557652831078
803,2024,2,2024-02,0.027891937643289566
803,2024,3,2024-03,0.05174738168716431
803,2024,4,2024-04,0.05141598358750343
803,2024,5,2024-05,0.033832959830760956
803,2024,6,2024-06,0.03040003776550293
803,2024,7,2024-07,0.01415990386158228
803,2024,8,2024-08,0.011218875646591187
803,2024,9,2024-09,0.01052111852914095
803,2024,10,2024-10,0.017559414729475975
803,2024,11,2024-11,0.021710311993956566
803,2024,12,2024-12,0.024723999202251434
813,2024,1,2024-01,0.001071208855137229
813,2024,2,2024-02,0.0005479067913256586
813,2024,3,2024-03,0.0014909545425325632
813,2024,4,2024-04,0.002654612297192216
813,2024,5,2024-05,0.0013825034257024527
813,2024,6,2024-06,0.0012199232587590814
813,2024,7,2024-07,0.000206690194318071
813,2024,8,2024-08,0.0001947390555869788
813,2024,9,2024-09,0.00011733342398656532
813,2024,10,2024-10,0.0005977582768537104
813,2024,11,2024-11,0.0004416235024109483
813,2024,12,2024-12,0.00137168332003057
826,2024,1,2024-01,0.0014060740359127522
826,2024,2,2024-02,0.0007786772330291569
826,2024,3,2024-03,0.0023556402884423733
826,2024,4,2024-04,0.003479609964415431
826,2024,5,2024-05,0.001620219205506146
826,2024,6,2024-06,0.0016556112095713615
826,2024,7,2024-07,0.0003483315813355148
826,2024,8,2024-08,0.00030378479277715087
826,2024,9,2024-09,0.00018061390437651426
826,2024,10,2024-10,0.0007780424202792346
826,2024,11,2024-11,0.0006585514638572931
826,2024,12,2024-12,0.0015614836011081934
835,2024,1,2024-01,0.0006031721131876111
835,2024,2,2024-02,0.00028686513542197645
835,2024,3,2024-03,0.001163313863798976
835,2024,4,2024-04,0.0016267808387055993
835,2024,5,2024-05,0.0005662339390255511
835,2024,6,2024-06,0.0007282315054908395
835,2024,7,2024-07,0.00014433411706704646
835,2024,8,2024-08,0.00011548360635060817
835,2024,9,2024-09,5.794036769657396e-05
835,2024,10,2024-10,0.00029816856840625405
835,2024,11,2024-11,0.0002604355395305902
835,2024,12,2024-12,0.0005983961164020002
848,2024,1,2024-01,0.027029037475585938
848,2024,2,2024-02,0.029560063034296036
848,2024,3,2024-03,0.04708370193839073
848,2024,4,2024-04,0.05410171300172806
848,2024,5,2024-05,0.0440746545791626
848,2024,6,2024-06,0.031946100294589996
848,2024,7,2024-07,0.01356633473187685
848,2024,8,2024-08,0.012066544964909554
848,2024,9,2024-09,0.011833763681352139
848,2024,10,2024-10,0.020289164036512375
848,2024,11,2024-11,0.021997738629579544
848,2024,12,2024-12,0.030585912987589836
856,2024,1,2024-01,0.023945797234773636
856,2024,2,2024-02,0.025357449427247047
856,2024,3,2024-03,0.038833945989608765
856,2024,4,2024-04,0.04812053218483925
856,2024,5,2024-05,0.04096808657050133
856,2024,6,2024-06,0.028122510761022568
856,2024,7,2024-07,0.01064512599259615
856,2024,8,2024-08,0.00974209327250719
856,2024,9,2024-09,0.009660366922616959
856,2024,10,2024-10,0.01786556839942932
856,2024,11,2024-11,0.01848093420267105
856,2024,12,2024-12,0.028941037133336067
