SWITCH_ID,YEAR,PRED_FULL
0,2024,0.005534113850444555
58,2024,0.4036020040512085
76,2024,0.9783321619033813
82,2024,0.01024102233350277
104,2024,0.002697768621146679
105,2024,0.40063580870628357
106,2024,0.005570592824369669
110,2024,0.0057722292840480804
116,2024,0.004168505314737558
173,2024,0.0020171247888356447
250,2024,0.6985769271850586
251,2024,0.010493749752640724
274,2024,0.8891056180000305
275,2024,0.008984115906059742
278,2024,0.8203510046005249
288,2024,0.5727387070655823
336,2024,0.009955805726349354
344,2024,0.007920268923044205
349,2024,0.7538293600082397
352,2024,0.49186116456985474
354,2024,0.006153866648674011
371,2024,0.40362441539764404
402,2024,0.4063933193683624
409,2024,0.55535489320755
431,2024,0.014319602400064468
453,2024,0.03725932911038399
454,2024,0.008863257244229317
460,2024,0.9195690155029297
472,2024,0.009980915114283562
494,2024,0.00875120796263218
529,2024,0.004322406370192766
559,2024,0.74068284034729
561,2024,0.01329044159501791
572,2024,0.0032689766958355904
610,2024,0.006346235051751137
613,2024,0.40479427576065063
648,2024,0.39535942673683167
650,2024,0.0053411670960485935
686,2024,0.003427594667300582
687,2024,0.005752908531576395
697,2024,0.005253683775663376
701,2024,0.009127754718065262
719,2024,0.40387097001075745
722,2024,0.012547546997666359
739,2024,0.008011904545128345
756,2024,0.0038470502477139235
764,2024,0.0034182267263531685
795,2024,0.7259829044342041
803,2024,0.5424121618270874
813,2024,0.0056830220855772495
826,2024,0.0227863360196352
835,2024,0.004771827254444361
848,2024,0.560870349407196
856,2024,0.40602004528045654
954,2024,0.44824501872062683
956,2024,0.48081323504447937
1002,2024,0.007046189624816179
1013,2024,0.021019689738750458
1046,2024,0.008762545883655548
1049,2024,0.012466979213058949
1090,2024,0.8031926155090332
1301,2024,0.007184460759162903
1302,2024,0.006238831207156181
1303,2024,1.0387043952941895
1305,2024,1.0448508262634277
1308,2024,0.0037861636374145746
1309,2024,0.009952492080628872
1311,2024,0.7462000250816345
1312,2024,0.8599239587783813
1321,2024,0.004834488499909639
1324,2024,1.1744215488433838
1328,2024,0.003851039335131645
1329,2024,0.005140541587024927
1331,2024,0.9409202933311462
1332,2024,0.8973079919815063
1334,2024,0.7687484622001648
1340,2024,0.46652233600616455
1347,2024,0.40417733788490295
1453,2024,0.008597822859883308
1502,2024,0.9740867614746094
1508,2024,0.012445241212844849
1509,2024,0.6256069540977478
1515,2024,0.004247206263244152
1517,2024,1.1261898279190063
1519,2024,0.003447344759479165
1521,2024,0.0043769096955657005
1522,2024,0.005670745857059956
1523,2024,0.004302520304918289
1529,2024,0.00870527233928442
1531,2024,1.0637718439102173
1532,2024,0.004103472921997309
1534,2024,0.7456724047660828
1538,2024,0.006692402996122837
1774,2024,0.011849017813801765
2015,2024,0.004914792720228434
2022,2024,0.005473315715789795
2052,2024,0.008235507644712925
2054,2024,0.004389907233417034
2065,2024,0.002697581425309181
2074,2024,0.4045698344707489
2076,2024,0.012822176329791546
2090,2024,0.004280271008610725
2091,2024,0.00842735730111599
2108,2024,1.4425729513168335
2110,2024,0.40431076288223267
2161,2024,0.40575918555259705
2170,2024,0.0048057748936116695
2176,2024,0.9949579834938049
2177,2024,0.6230287551879883
2178,2024,0.006438335403800011
2180,2024,0.003484556684270501
2190,2024,0.4033018946647644
2223,2024,0.002792323473840952
2227,2024,0.010725227184593678
2241,2024,0.006033806130290031
2265,2024,0.005232449620962143
2286,2024,0.007432638667523861
2303,2024,0.4049244821071625
2306,2024,0.004685515537858009
2308,2024,0.004850276745855808
2309,2024,0.009381727315485477
2343,2024,0.8564757704734802
2354,2024,0.00369669939391315
2361,2024,0.013707844540476799
2362,2024,0.02379523776471615
2384,2024,0.015187526121735573
2391,2024,0.4047325551509857
2403,2024,0.7189688086509705
2411,2024,0.004089738242328167
2423,2024,0.004217174835503101
2428,2024,0.0074763912707567215
2431,2024,0.005887187551707029
2446,2024,0.5767602920532227
2456,2024,0.002564261667430401
2470,2024,0.004425870254635811
2481,2024,0.006285311188548803
2507,2024,0.6406060457229614
2508,2024,0.010392611846327782
2511,2024,0.004177726339548826
2518,2024,0.004017024766653776
2522,2024,0.00614131148904562
2524,2024,0.0031118879560381174
2562,2024,0.420663982629776
2587,2024,0.40587836503982544
2588,2024,0.004689751658588648
2590,2024,0.01735677570104599
2598,2024,0.00652723154053092
2610,2024,0.4033879041671753
2622,2024,0.007479521445930004
2628,2024,0.5407484173774719
2637,2024,0.0037071353290230036
2643,2024,0.5023085474967957
2653,2024,1.5538901090621948
