SWITCH_ID,YEAR,ACTUAL_FAULTS,PRED_FAULTS,PRED_INT
2169,2019,0.0,0.4294322431087494,0
2190,2019,0.0,0.4294334948062897,0
2191,2019,0.0,0.42943355441093445,0
2214,2019,1.0,0.42943236231803894,0
2221,2019,0.0,0.4294334352016449,0
2319,2019,0.0,0.4294334352016449,0
2326,2019,0.0,0.4294333755970001,0
2356,2019,0.0,0.429433673620224,0
2382,2019,0.0,0.42943355441093445,0
2422,2019,0.0,0.4294336438179016,0
2429,2019,0.0,0.4294334948062897,0
2435,2019,0.0,0.42943355441093445,0
2472,2019,0.0,0.4294334352016449,0
2508,2019,0.0,0.4294334948062897,0
2519,2019,0.0,0.4294334948062897,0
2522,2019,0.0,0.42943358421325684,0
2574,2019,0.0,0.4294336140155792,0
2576,2019,0.0,0.4294334352016449,0
2588,2019,0.0,0.4294334650039673,0
2590,2019,0.0,0.4294334352016449,0
2609,2019,0.0,0.429433673620224,0
2670,2019,0.0,0.4294334352016449,0
2685,2019,0.0,0.4294336140155792,0
2695,2019,0.0,0.4294336140155792,0
2698,2019,0.0,0.4294334352016449,0
2726,2019,0.0,0.4294322431087494,0
2759,2019,0.0,0.42943355441093445,0
2762,2019,0.0,0.4294334352016449,0
2778,2019,0.0,0.4294334352016449,0
2865,2019,0.0,0.429433673620224,0
2890,2019,2.0,0.4294321835041046,0
2923,2019,1.0,0.4294334352016449,0
2951,2019,1.0,0.4294334352016449,0
2965,2019,1.0,0.4294334352016449,0
2985,2019,0.0,0.4294334053993225,0
3725,2019,0.0,0.4294334948062897,0
3733,2019,2.0,0.42943355441093445,0
4011,2019,0.0,0.4294334053993225,0
4014,2019,0.0,0.42943355441093445,0
4063,2019,0.0,0.4294334352016449,0
4077,2019,1.0,0.42943352460861206,0
4117,2019,0.0,0.4294334948062897,0
4132,2019,0.0,0.4294334948062897,0
4211,2019,0.0,0.4294337332248688,0
4250,2019,1.0,0.4294334352016449,0
4282,2019,0.0,0.4294334352016449,0
4313,2019,0.0,0.4294334352016449,0
4371,2019,0.0,0.4294334352016449,0
4373,2019,0.0,0.42943233251571655,0
4450,2019,1.0,0.4294334053993225,0
4482,2019,0.0,0.4294334053993225,0
4510,2019,0.0,0.4294334352016449,0
4521,2019,2.0,0.4294338524341583,0
4550,2019,0.0,0.4294333755970001,0
4553,2019,0.0,0.4294334352016449,0
4583,2019,0.0,0.4294334352016449,0
4606,2019,1.0,0.4294334352016449,0
4607,2019,0.0,0.42943355441093445,0
4629,2019,1.0,0.4294336140155792,0
4637,2019,0.0,0.4294334053993225,0
4650,2019,0.0,0.4294334352016449,0
4654,2019,0.0,0.42943236231803894,0
4722,2019,0.0,0.42943355441093445,0
4734,2019,0.0,0.4294336140155792,0
4767,2019,0.0,0.4294334352016449,0
4779,2019,0.0,0.42943355441093445,0
4780,2019,0.0,0.429433673620224,0
4794,2019,1.0,0.4294336140155792,0
4797,2019,0.0,0.4294254779815674,0
4804,2019,1.0,0.42943352460861206,0
4814,2019,0.0,0.42943352460861206,0
4816,2019,2.0,0.4294334053993225,0
4837,2019,0.0,0.4294334352016449,0
4842,2019,1.0,0.4294334352016449,0
4871,2019,0.0,0.4294334352016449,0
4875,2019,0.0,0.4294334352016449,0
4882,2019,0.0,0.4294334352016449,0
4889,2019,0.0,0.4294334650039673,0
4896,2019,0.0,0.4294334650039673,0
4908,2019,2.0,0.42943355441093445,0
4954,2019,0.0,0.4294334948062897,0
4982,2019,0.0,0.4294334053993225,0
5055,2019,0.0,0.4294334948062897,0
5107,2019,0.0,0.4294333755970001,0
5116,2019,1.0,0.42943355441093445,0
5131,2019,3.0,0.4294334352016449,0
5138,2019,1.0,0.4294334352016449,0
5142,2019,1.0,0.4294334053993225,0
5169,2019,2.0,0.42938223481178284,0
5172,2019,0.0,0.4294336140155792,0
5192,2019,0.0,0.4294334352016449,0
5252,2019,0.0,0.4294336140155792,0
5274,2019,0.0,0.42943355441093445,0
5314,2019,0.0,0.4294334650039673,0
5326,2019,0.0,0.4294334352016449,0
5343,2019,0.0,0.4294336140155792,0
5359,2019,2.0,0.4294334948062897,0
5404,2019,1.0,0.4294334352016449,0
5407,2019,0.0,0.4294334053993225,0
5408,2019,0.0,0.4294334352016449,0
5419,2019,0.0,0.4294334352016449,0
5425,2019,0.0,0.4294334352016449,0
5434,2019,1.0,0.4294334352016449,0
5461,2019,0.0,0.4294334352016449,0
5469,2019,0.0,0.4294334053993225,0
5473,2019,0.0,0.4294322431087494,0
5481,2019,0.0,0.42943355441093445,0
5493,2019,0.0,0.4294254779815674,0
5539,2019,1.0,0.42938223481178284,0
5546,2019,0.0,0.4294334352016449,0
5565,2019,0.0,0.4294334352016449,0
5567,2019,0.0,0.4294334352016449,0
5568,2019,0.0,0.4294334053993225,0
5581,2019,0.0,0.4294334352016449,0
5625,2019,0.0,0.4294334352016449,0
5672,2019,0.0,0.42943355441093445,0
5701,2019,1.0,0.4294333755970001,0
5703,2019,0.0,0.4294334650039673,0
5810,2019,1.0,0.4294334352016449,0
5817,2019,0.0,0.4294334352016449,0
5847,2019,0.0,0.4294334352016449,0
5848,2019,0.0,0.4294334352016449,0
5865,2019,0.0,0.42943355441093445,0
5894,2019,2.0,0.429433673620224,0
5943,2019,0.0,0.4294334352016449,0
5944,2019,0.0,0.4294334948062897,0
5956,2019,0.0,0.4294322729110718,0
5991,2019,0.0,0.4294334352016449,0
6076,2019,0.0,0.42943355441093445,0
6090,2019,0.0,0.4294334053993225,0
6092,2019,0.0,0.4294322431087494,0
6142,2019,1.0,0.4294336140155792,0
6148,2019,0.0,0.42943382263183594,0
6187,2019,0.0,0.4294334352016449,0
6189,2019,1.0,0.4294336140155792,0
6201,2019,3.0,0.42943355441093445,0
6202,2019,1.0,0.4294334948062897,0
6207,2019,0.0,0.4294333755970001,0
6233,2019,0.0,0.4294334948062897,0
6237,2019,1.0,0.4294333755970001,0
6269,2019,0.0,0.42943352460861206,0
6293,2019,1.0,0.42943355441093445,0
6301,2019,0.0,0.4294322431087494,0
6316,2019,0.0,0.4294334053993225,0
6348,2019,0.0,0.4294334352016449,0
6405,2019,1.0,0.42943355441093445,0
6407,2019,0.0,0.4294254779815674,0
6424,2019,0.0,0.4294334948062897,0
6428,2019,0.0,0.4294322431087494,0
6434,2019,0.0,0.4294334352016449,0
6435,2019,0.0,0.4294322431087494,0
6456,2019,1.0,0.42943355441093445,0
6463,2019,0.0,0.4294334948062897,0
6567,2019,0.0,0.42943352460861206,0
6579,2019,0.0,0.4294334053993225,0
6606,2019,0.0,0.4294334650039673,0
6624,2019,0.0,0.4294334352016449,0
6629,2019,1.0,0.4294334352016449,0
6633,2019,0.0,0.4294334352016449,0
6647,2019,0.0,0.4294334352016449,0
6655,2019,3.0,0.42943352460861206,0
6667,2019,0.0,0.42943352460861206,0
6705,2019,0.0,0.4294333755970001,0
6727,2019,0.0,0.4294337034225464,0
6737,2019,0.0,0.4294337332248688,0
6752,2019,0.0,0.42943352460861206,0
6764,2019,0.0,0.4294334948062897,0
6785,2019,0.0,0.4294334948062897,0
6818,2019,0.0,0.4294254779815674,0
6828,2019,1.0,0.4294334352016449,0
6839,2019,1.0,0.4294334352016449,0
6861,2019,1.0,0.42943352460861206,0
6871,2019,0.0,0.4294336140155792,0
6891,2019,0.0,0.4294334352016449,0
6896,2019,0.0,0.4294336438179016,0
6938,2019,0.0,0.4294334352016449,0
6955,2019,0.0,0.4294334948062897,0
6977,2019,0.0,0.42942556738853455,0
6978,2019,0.0,0.42943358421325684,0
6995,2019,0.0,0.4294334053993225,0
7022,2019,0.0,0.42943355441093445,0
7047,2019,0.0,0.4294336438179016,0
7145,2019,1.0,0.4294334948062897,0
7164,2019,0.0,0.4294334352016449,0
7176,2019,0.0,0.4294334352016449,0
7181,2019,0.0,0.4294334352016449,0
7182,2019,0.0,0.42943352460861206,0
7189,2019,0.0,0.429433673620224,0
7200,2019,0.0,0.4294322729110718,0
7201,2019,0.0,0.4294254779815674,0
7233,2019,0.0,0.42938223481178284,0
7239,2019,0.0,0.4294334352016449,0
7247,2019,0.0,0.4294339418411255,0
7273,2019,0.0,0.42943355441093445,0
7284,2019,0.0,0.4294334352016449,0
7321,2019,0.0,0.4294334352016449,0
7326,2019,0.0,0.4294254779815674,0
7335,2019,0.0,0.4294334948062897,0
7356,2019,0.0,0.4294334352016449,0
7377,2019,0.0,0.4294254779815674,0
7381,2019,0.0,0.4294334948062897,0
7414,2019,0.0,0.4294322431087494,0
7439,2019,0.0,0.4294334352016449,0
7464,2019,0.0,0.429433673620224,0
7475,2019,2.0,0.42943352460861206,0
7493,2019,0.0,0.42943352460861206,0
7496,2019,3.0,0.42938220500946045,0
7499,2019,0.0,0.4294334352016449,0
7519,2019,2.0,0.4294334352016449,0
7556,2019,0.0,0.4294334352016449,0
7592,2019,0.0,0.4294336438179016,0
7602,2019,3.0,0.4294334948062897,0
7610,2019,1.0,0.4294322729110718,0
7621,2019,0.0,0.4294334650039673,0
7633,2019,0.0,0.4293822646141052,0
7649,2019,0.0,0.4294334352016449,0
7670,2019,0.0,0.4294333755970001,0
7673,2019,0.0,0.429433673620224,0
7681,2019,0.0,0.4294334352016449,0
7687,2019,0.0,0.429433673620224,0
7699,2019,0.0,0.4294334948062897,0
7707,2019,0.0,0.42943355441093445,0
7711,2019,0.0,0.429433673620224,0
7714,2019,0.0,0.42943355441093445,0
7755,2019,1.0,0.42943355441093445,0
7791,2019,0.0,0.4294336140155792,0
7801,2019,0.0,0.4294334352016449,0
7848,2019,0.0,0.4294334352016449,0
7862,2019,0.0,0.429433673620224,0
7863,2019,0.0,0.42938244342803955,0
7893,2019,1.0,0.4294241964817047,0
7943,2019,0.0,0.429433673620224,0
7974,2019,0.0,0.4294334948062897,0
9012,2019,1.0,0.42943355441093445,0
9016,2019,0.0,0.4294334352016449,0
9022,2019,0.0,0.42943355441093445,0
9043,2019,0.0,0.4294337034225464,0
9058,2019,1.0,0.4294334948062897,0
9074,2019,0.0,0.4294334948062897,0
9080,2019,0.0,0.4294334948062897,0
9086,2019,0.0,0.4294334352016449,0
9104,2019,0.0,0.4294322431087494,0
9122,2019,1.0,0.42943352460861206,0
9162,2019,0.0,0.4294334352016449,0
9199,2019,0.0,0.4294334352016449,0
9215,2019,0.0,0.4294334650039673,0
9230,2019,0.0,0.4294336140155792,0
9261,2019,0.0,0.429433673620224,0
9264,2019,3.0,0.4294203519821167,0
9292,2019,0.0,0.4294333755970001,0
9294,2019,2.0,0.4294334948062897,0
9299,2019,0.0,0.4294334352016449,0
9303,2019,0.0,0.4294334948062897,0
9317,2019,1.0,0.4294334352016449,0
9347,2019,0.0,0.4294334053993225,0
9354,2019,0.0,0.4294334352016449,0
9356,2019,1.0,0.4294336140155792,0
9367,2019,1.0,0.4294336140155792,0
9371,2019,0.0,0.4294334053993225,0
9372,2019,0.0,0.4294334948062897,0
9375,2019,0.0,0.4294334948062897,0
9390,2019,0.0,0.4294334948062897,0
9415,2019,0.0,0.4294334352016449,0
9443,2019,0.0,0.4294336140155792,0
9446,2019,0.0,0.42943355441093445,0
9473,2019,1.0,0.4294334053993225,0
9481,2019,0.0,0.4294322729110718,0
9490,2019,0.0,0.429433673620224,0
9561,2019,0.0,0.4294334352016449,0
9563,2019,0.0,0.4294334352016449,0
9565,2019,2.0,0.42943355441093445,0
9595,2019,0.0,0.4294334352016449,0
9598,2019,0.0,0.4294334948062897,0
9609,2019,0.0,0.4294334948062897,0
9621,2019,0.0,0.4294334352016449,0
9622,2019,0.0,0.4294334352016449,0
9627,2019,0.0,0.4294322729110718,0
9642,2019,1.0,0.42943355441093445,0
9663,2019,2.0,0.42943355441093445,0
9676,2019,0.0,0.4294334352016449,0
9677,2019,0.0,0.42943355441093445,0
9692,2019,0.0,0.4294334352016449,0
9716,2019,0.0,0.4294334352016449,0
9742,2019,0.0,0.42943355441093445,0
9744,2019,2.0,0.4294241666793823,0
9745,2019,0.0,0.4294334352016449,0
9750,2019,0.0,0.42943352460861206,0
9768,2019,0.0,0.42943352460861206,0
9777,2019,0.0,0.4294334352016449,0
9799,2019,0.0,0.4294254779815674,0
9805,2019,0.0,0.4294321835041046,0
9812,2019,2.0,0.4294334948062897,0
9819,2019,0.0,0.4294334352016449,0
9825,2019,0.0,0.4293553829193115,0
9882,2019,0.0,0.4294334352016449,0
9883,2019,0.0,0.4294336140155792,0
9910,2019,0.0,0.4294334352016449,0
9920,2019,3.0,0.429433673620224,0
9921,2019,0.0,0.4294334352016449,0
9951,2019,1.0,0.4294336140155792,0
9960,2019,1.0,0.4293822646141052,0
9976,2019,1.0,0.42943379282951355,0
10013,2019,0.0,0.4294334352016449,0
10017,2019,0.0,0.42943355441093445,0
10029,2019,0.0,0.42943355441093445,0
10033,2019,0.0,0.4294334352016449,0
10036,2019,0.0,0.4294334352016449,0
10041,2019,0.0,0.4294334352016449,0
10058,2019,0.0,0.42943355441093445,0
10062,2019,1.0,0.42943379282951355,0
10072,2019,0.0,0.4294334352016449,0
10096,2019,0.0,0.429433673620224,0
10108,2019,0.0,0.4294334352016449,0
10114,2019,0.0,0.42943352460861206,0
10128,2019,0.0,0.42938223481178284,0
10140,2019,0.0,0.42943352460861206,0
10144,2019,1.0,0.4294337332248688,0
10153,2019,0.0,0.4294334352016449,0
10154,2019,1.0,0.4294254779815674,0
10167,2019,0.0,0.4294334352016449,0
10175,2019,0.0,0.4294334053993225,0
10179,2019,0.0,0.42943355441093445,0
10190,2019,0.0,0.4294333755970001,0
10197,2019,0.0,0.4294334352016449,0
10292,2019,1.0,0.4294254779815674,0
10320,2019,3.0,0.4294198453426361,0
10343,2019,1.0,0.429433673620224,0
10371,2019,2.0,0.4294333755970001,0
10390,2019,0.0,0.4294334352016449,0
10393,2019,0.0,0.4294334352016449,0
10395,2019,0.0,0.4294334352016449,0
10400,2019,1.0,0.4294334352016449,0
10410,2019,0.0,0.42943355441093445,0
10416,2019,0.0,0.42943352460861206,0
10418,2019,0.0,0.4294334650039673,0
10423,2019,3.0,0.42942556738853455,0
10428,2019,0.0,0.4294322431087494,0
10430,2019,0.0,0.4294336140155792,0
10433,2019,2.0,0.4294333755970001,0
10437,2019,0.0,0.42943355441093445,0
10459,2019,0.0,0.42938223481178284,0
10475,2019,1.0,0.4294334650039673,0
10477,2019,0.0,0.4294334053993225,0
10499,2019,2.0,0.42943355441093445,0
10512,2019,0.0,0.4294322431087494,0
10518,2019,0.0,0.4294334352016449,0
10523,2019,0.0,0.4294322431087494,0
10534,2019,0.0,0.4294334352016449,0
10537,2019,0.0,0.4294334948062897,0
10549,2019,0.0,0.42943355441093445,0
10606,2019,0.0,0.4294334053993225,0
10624,2019,2.0,0.42943164706230164,0
10627,2019,0.0,0.4294334053993225,0
10637,2019,0.0,0.429433673620224,0
10644,2019,3.0,0.42943355441093445,0
10670,2019,0.0,0.429433673620224,0
10681,2019,0.0,0.4294334352016449,0
10683,2019,0.0,0.42938223481178284,0
10685,2019,0.0,0.4294254779815674,0
10698,2019,0.0,0.4294334352016449,0
10733,2019,0.0,0.4294334352016449,0
10738,2019,1.0,0.4294334352016449,0
10744,2019,1.0,0.429433673620224,0
10758,2019,1.0,0.429432213306427,0
10769,2019,4.0,0.4294334948062897,0
10776,2019,0.0,0.42943352460861206,0
10815,2019,0.0,0.429433673620224,0
10832,2019,0.0,0.42943352460861206,0
10838,2019,0.0,0.4294334053993225,0
10842,2019,0.0,0.42943355441093445,0
10844,2019,0.0,0.4294334352016449,0
10860,2019,0.0,0.42938223481178284,0
10865,2019,0.0,0.4294322431087494,0
10905,2019,0.0,0.4294334948062897,0
10912,2019,0.0,0.42943355441093445,0
10916,2019,0.0,0.4294254779815674,0
10918,2019,0.0,0.42938220500946045,0
10925,2019,1.0,0.4294338822364807,0
10935,2019,0.0,0.42943355441093445,0
10964,2019,0.0,0.4294333755970001,0
11006,2019,0.0,0.42943352460861206,0
11020,2019,0.0,0.4294334352016449,0
11035,2019,1.0,0.4294334352016449,0
11037,2019,2.0,0.4294334948062897,0
11045,2019,0.0,0.4294321537017822,0
11057,2019,0.0,0.4294334352016449,0
11060,2019,1.0,0.4294334352016449,0
11068,2019,0.0,0.4294334948062897,0
11095,2019,0.0,0.42943352460861206,0
11115,2019,0.0,0.4294334948062897,0
11145,2019,0.0,0.42938223481178284,0
11152,2019,0.0,0.4294334352016449,0
11164,2019,0.0,0.4294334352016449,0
11167,2019,0.0,0.4294322431087494,0
11175,2019,0.0,0.4294333755970001,0
11270,2019,0.0,0.4294334352016449,0
11292,2019,0.0,0.4294334352016449,0
11339,2019,0.0,0.42943355441093445,0
11358,2019,0.0,0.4294334948062897,0
11403,2019,0.0,0.4294336140155792,0
11405,2019,0.0,0.4294333755970001,0
11410,2019,0.0,0.4294339418411255,0
11416,2019,0.0,0.4294334352016449,0
11440,2019,0.0,0.4294334352016449,0
11465,2019,0.0,0.4294334352016449,0
11472,2019,0.0,0.42938223481178284,0
11506,2019,0.0,0.4294334352016449,0
11583,2019,0.0,0.4294334352016449,0
11620,2019,1.0,0.42943355441093445,0
11626,2019,0.0,0.4294334352016449,0
11632,2019,0.0,0.4294254779815674,0
11645,2019,0.0,0.4294334352016449,0
11650,2019,0.0,0.4294333755970001,0
11667,2019,0.0,0.4294334352016449,0
11684,2019,0.0,0.4294334650039673,0
11688,2019,0.0,0.42943355441093445,0
11690,2019,3.0,0.4294334352016449,0
11723,2019,0.0,0.42943355441093445,0
11726,2019,2.0,0.4294334352016449,0
11736,2019,0.0,0.4294334650039673,0
11764,2019,0.0,0.4294334948062897,0
11775,2019,0.0,0.42943355441093445,0
11784,2019,1.0,0.4294334650039673,0
11787,2019,0.0,0.4294322431087494,0
11822,2019,0.0,0.42943355441093445,0
11840,2019,0.0,0.429433673620224,0
11843,2019,0.0,0.42943355441093445,0
11852,2019,1.0,0.429433673620224,0
11875,2019,0.0,0.4294333755970001,0
11889,2019,0.0,0.4294334053993225,0
11920,2019,0.0,0.4294333755970001,0
11932,2019,0.0,0.42942553758621216,0
11992,2019,1.0,0.4294321835041046,0
12003,2019,0.0,0.4294334352016449,0
12005,2019,0.0,0.429433673620224,0
12023,2019,1.0,0.42938223481178284,0
12036,2019,0.0,0.4294334352016449,0
12054,2019,0.0,0.42938223481178284,0
12082,2019,0.0,0.4294334650039673,0
12087,2019,2.0,0.42943355441093445,0
12088,2019,0.0,0.4294334352016449,0
12095,2019,0.0,0.4294334053993225,0
12102,2019,1.0,0.4294334948062897,0
12107,2019,0.0,0.4294334948062897,0
12108,2019,0.0,0.4294334948062897,0
12116,2019,2.0,0.4294336140155792,0
12122,2019,0.0,0.4294322431087494,0
12130,2019,0.0,0.4294334352016449,0
12149,2019,0.0,0.4294257164001465,0
12151,2019,0.0,0.42943358421325684,0
12155,2019,0.0,0.4294334352016449,0
12164,2019,0.0,0.4294334352016449,0
12167,2019,1.0,0.4294334352016449,0
12175,2019,0.0,0.42943379282951355,0
12183,2019,0.0,0.4294334352016449,0
12185,2019,0.0,0.4294334053993225,0
12186,2019,0.0,0.4294322431087494,0
12194,2019,0.0,0.4294334948062897,0
12208,2019,0.0,0.4294322431087494,0
12233,2019,0.0,0.4294333755970001,0
12239,2019,0.0,0.429433673620224,0
12249,2019,1.0,0.4294334650039673,0
12254,2019,0.0,0.4294334650039673,0
12258,2019,0.0,0.42943352460861206,0
12273,2019,0.0,0.42943352460861206,0
12274,2019,1.0,0.42943358421325684,0
12362,2019,0.0,0.4294334352016449,0
12368,2019,0.0,0.4294321537017822,0
12372,2019,0.0,0.42938223481178284,0
12375,2019,0.0,0.429433673620224,0
12378,2019,0.0,0.4294334948062897,0
12384,2019,0.0,0.4294336140155792,0
12386,2019,0.0,0.4294334948062897,0
12390,2019,0.0,0.4294336140155792,0
12396,2019,0.0,0.42943236231803894,0
12397,2019,0.0,0.429433673620224,0
12420,2019,2.0,0.42943358421325684,0
12425,2019,1.0,0.429433673620224,0
12454,2019,0.0,0.4294334948062897,0
12459,2019,0.0,0.4294322431087494,0
12460,2019,0.0,0.4294334352016449,0
12465,2019,1.0,0.4294334352016449,0
12483,2019,0.0,0.429433673620224,0
12491,2019,1.0,0.42938223481178284,0
12496,2019,0.0,0.42943355441093445,0
12519,2019,0.0,0.42942550778388977,0
12542,2019,0.0,0.4294334352016449,0
12553,2019,0.0,0.4294334352016449,0
12561,2019,1.0,0.42943355441093445,0
12572,2019,0.0,0.4294334352016449,0
12584,2019,2.0,0.42943355441093445,0
12590,2019,1.0,0.4294334352016449,0
12628,2019,0.0,0.4294334948062897,0
12630,2019,0.0,0.4294321835041046,0
12679,2019,0.0,0.4294333755970001,0
12729,2019,1.0,0.42943355441093445,0
12761,2019,0.0,0.4294334352016449,0
12763,2019,0.0,0.4294334352016449,0
12835,2019,0.0,0.4294334948062897,0
12836,2019,0.0,0.4294254779815674,0
12838,2019,0.0,0.4294334352016449,0
12848,2019,1.0,0.4294334352016449,0
12860,2019,0.0,0.4294334352016449,0
12869,2019,0.0,0.4294334053993225,0
12882,2019,0.0,0.4294334352016449,0
12892,2019,0.0,0.4294334352016449,0
12895,2019,0.0,0.42943164706230164,0
12901,2019,0.0,0.42943379282951355,0
12956,2019,0.0,0.42943355441093445,0
13005,2019,0.0,0.42943352460861206,0
13007,2019,0.0,0.4294334352016449,0
13017,2019,0.0,0.42943355441093445,0
13018,2019,1.0,0.4294333755970001,0
13026,2019,2.0,0.4294334352016449,0
13061,2019,0.0,0.4294334948062897,0
13063,2019,0.0,0.42943352460861206,0
13072,2019,1.0,0.42943352460861206,0
13079,2019,2.0,0.42943358421325684,0
13084,2019,1.0,0.4294334948062897,0
13085,2019,0.0,0.429433673620224,0
13089,2019,0.0,0.4294334352016449,0
13105,2019,0.0,0.4294334352016449,0
13142,2019,0.0,0.42943355441093445,0
13162,2019,0.0,0.429433673620224,0
13167,2019,0.0,0.429433673620224,0
13197,2019,0.0,0.42943352460861206,0
13203,2019,0.0,0.42943334579467773,0
13209,2019,1.0,0.4294336140155792,0
13219,2019,0.0,0.4294336140155792,0
13238,2019,0.0,0.42943379282951355,0
13243,2019,0.0,0.4294254779815674,0
13266,2019,0.0,0.4294334053993225,0
13267,2019,0.0,0.4294334352016449,0
13272,2019,0.0,0.4294334352016449,0
13287,2019,0.0,0.42943355441093445,0
13303,2019,0.0,0.4294254779815674,0
13314,2019,0.0,0.42938223481178284,0
13318,2019,0.0,0.42938223481178284,0
13345,2019,0.0,0.42943355441093445,0
13354,2019,0.0,0.4294334352016449,0
13366,2019,0.0,0.42943355441093445,0
13379,2019,0.0,0.4294334352016449,0
13438,2019,0.0,0.4294334352016449,0
13446,2019,0.0,0.4294334352016449,0
13449,2019,0.0,0.4294334352016449,0
13461,2019,0.0,0.4294334948062897,0
13492,2019,0.0,0.4294334352016449,0
13506,2019,1.0,0.42943355441093445,0
13510,2019,1.0,0.42938223481178284,0
13513,2019,0.0,0.42938223481178284,0
13519,2019,0.0,0.4294334948062897,0
13525,2019,0.0,0.4294254779815674,0
13534,2019,0.0,0.42943352460861206,0
13539,2019,0.0,0.4294334053993225,0
13578,2019,0.0,0.4294334352016449,0
13615,2019,0.0,0.4294334053993225,0
13641,2019,0.0,0.4294334053993225,0
13654,2019,0.0,0.4294334352016449,0
13704,2019,0.0,0.42943379282951355,0
13707,2019,0.0,0.4294334352016449,0
13711,2019,0.0,0.4294334053993225,0
13724,2019,1.0,0.4294337332248688,0
13772,2019,0.0,0.4294242858886719,0
13808,2019,0.0,0.429433673620224,0
13850,2019,0.0,0.4294334352016449,0
13858,2019,1.0,0.4294334352016449,0
13861,2019,0.0,0.4294334352016449,0
13867,2019,0.0,0.4294254779815674,0
13876,2019,1.0,0.4294334948062897,0
13879,2019,0.0,0.42943355441093445,0
13880,2019,0.0,0.42943230271339417,0
13889,2019,0.0,0.4294334352016449,0
13891,2019,0.0,0.42943355441093445,0
13908,2019,0.0,0.4294334053993225,0
13921,2019,1.0,0.4294334650039673,0
13952,2019,0.0,0.42943355441093445,0
13954,2019,0.0,0.42943355441093445,0
13955,2019,1.0,0.42943352460861206,0
13956,2019,1.0,0.4294338524341583,0
13965,2019,0.0,0.4294322431087494,0
13975,2019,0.0,0.4294334352016449,0
13981,2019,0.0,0.4294322431087494,0
13992,2019,1.0,0.4294322729110718,0
14001,2019,2.0,0.4294334352016449,0
14003,2019,1.0,0.4294338524341583,0
14004,2019,0.0,0.4294336140155792,0
14037,2019,0.0,0.4294322431087494,0
14044,2019,0.0,0.4294322431087494,0
14053,2019,3.0,0.429433673620224,0
14071,2019,0.0,0.4294254779815674,0
14085,2019,0.0,0.4294334650039673,0
14098,2019,0.0,0.4294334053993225,0
14101,2019,2.0,0.4294334053993225,0
14109,2019,0.0,0.429433673620224,0
14121,2019,1.0,0.4294334053993225,0
14134,2019,0.0,0.4294334352016449,0
14135,2019,0.0,0.429433673620224,0
14177,2019,0.0,0.4294333755970001,0
14190,2019,0.0,0.4294334352016449,0
14259,2019,0.0,0.42943355441093445,0
14369,2019,4.0,0.4294337332248688,0
14379,2019,0.0,0.42943355441093445,0
14389,2019,0.0,0.4294322431087494,0
14394,2019,0.0,0.4294334352016449,0
14396,2019,0.0,0.4294334352016449,0
14423,2019,1.0,0.4294336140155792,0
14433,2019,0.0,0.4294334948062897,0
14444,2019,0.0,0.429433673620224,0
14451,2019,0.0,0.4294334352016449,0
14457,2019,1.0,0.4294322431087494,0
14471,2019,0.0,0.4294334948062897,0
14475,2019,0.0,0.4294334053993225,0
14485,2019,0.0,0.4294334352016449,0
14505,2019,0.0,0.4294334948062897,0
14541,2019,0.0,0.4294334352016449,0
14544,2019,0.0,0.4294334948062897,0
