SWNO,Month_01,Month_02,Month_03,Month_04,Month_05,Month_06,Month_07,Month_08,Month_09,Month_10,Month_11,Month_12,Month_01_CAL,Month_02_CAL,Month_03_CAL,Month_04_CAL,Month_05_CAL,Month_06_CAL,Month_07_CAL,Month_08_CAL,Month_09_CAL,Month_10_CAL,Month_11_CAL,Month_12_CAL
29208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.785886616289446,-12.386896672044127,-10.29213325607439,-9.619381239945358,-7.725932644457732,-10.39717123340348,-10.625012473278694,-10.625012473278694,-11.725238611740235,-10.235245823278696,-12.918808152139594,-14.028799922741058
29209.0,52.55278225806451,55.02972608024691,58.3025,66.29770833333333,51.3621288593604,50.2761930677912,55.587982200000006,55.5879822,57.18872596153846,56.66942708333334,41.39971563981042,50.44860215053764,21.327948934974547,23.804892757156946,27.077666676910038,35.072875010243365,20.13729553627044,19.051359744701234,24.363148876910042,24.363148876910035,25.963892638448495,25.444593760243375,10.174882316720453,19.223768827447675
29210.0,111.85936491935485,119.67206790123456,142.97797379032258,164.41354166666667,123.112154679661,116.6899577190788,109.3805771,109.3805771,111.61191140278918,128.62944444444443,93.86486861313868,97.27132728494622,-9.896884388115417,-7.419940565933018,-4.147166646179926,3.848041687153401,-11.087537786819524,-12.17347357838873,-6.861684446179922,-6.861684446179929,-5.260940684641469,-5.780239562846589,-21.04995100636951,-12.00106449564229
29211.0,33.32933803763441,35.65641975308642,52.85425739247312,64.55010416666667,28.553642761538462,25.347946643009543,18.9896832,18.9896832,25.32051282051282,30.79448958333333,24.063616398243045,21.35966061827957,11.420950660809705,13.748032376261715,30.94587001564842,42.641716789841965,6.64525538471376,3.4395592661848404,-2.9187041768247006,-2.9187041768247006,3.4121254436881188,8.886102206508628,2.155229021418343,-0.5487267585451328
29212.0,0.7563474462365591,1.4345216049382716,1.6797379032258064,2.826458333333333,2.75414656488498,2.272502714758861,4.8337379,4.8337379,2.1582137404580157,1.6704930555555555,1.036266328011611,0.6997009408602151,-7.480629444612481,-6.802455285910767,-6.557238987623233,-5.410518557515706,-5.482830325964059,-5.964474176090178,-3.4032389908490392,-3.4032389908490392,-6.0787631503910236,-6.566483835293484,-7.200710562837428,-7.537275949988825
29213.0,10.946875,12.40363811728395,13.186404569892472,14.48125,14.034523664329267,12.227264528143325,8.4245148,8.4245148,12.402996794871797,13.563576388888889,11.768494897959185,10.521935483870967,,,,,,,,,,,,
29272.0,16.57475806451613,7.750771604938271,1.131592741935484,0.9763541666666667,0.2220427693256579,26.17471145876289,1.1892141,1.1892141,1.603196994991653,6.4139131944444445,30.223915574963613,1.734657258064516,,,,,,,,,,,,
29273.0,180.24652553763443,182.52916666666667,183.55605174731184,184.65583333333333,173.82374098407485,176.5216732904412,178.0884857,178.0884857,175.05448717948718,176.59787847222222,179.479156626506,180.38816532258068,149.363103564423,151.64574469345524,152.67262977410041,153.7724113601219,142.9403190108634,145.6382513172298,147.20506372678858,147.20506372678858,144.17106520627573,145.7144564990108,148.59573465329458,149.50474334936922
29274.0,3.996831317204301,3.861952160493827,3.778413978494624,3.696979166666667,0.0013509097813578,0.0162436577794561,0.0454903,0.0454902999999999,3.225973597359736,3.0401458333333338,3.606220845481049,4.61221438172043,118.47968159121156,120.7623227202438,121.78920780088897,122.88898938691047,112.05689703765195,114.75482934401835,116.32164175357714,116.32164175357714,113.28764323306429,114.83103452579935,117.71231268008314,118.62132137615778
29275.0,0.191135752688172,0.3610416666666667,1.1267977150537634,0.0,0.1596193039096438,0.1984422323109843,0.0461539,0.0461539,0.3283132530120481,0.0566770833333333,0.0495165394402035,0.3309408602150537,87.59625961800012,89.87890074703236,90.90578582767753,92.00556741369903,81.17347506444051,83.8714073708069,85.4382197803657,85.4382197803657,82.40422125985285,83.94761255258791,86.8288907068717,87.73789940294634
29276.0,0.6114180107526882,0.4495563271604938,0.2632123655913979,0.1594791666666666,0.2682402648776638,0.2707993647376543,0.2973203,0.2973203,0.6614285714285714,0.3008194444444445,0.4097564521992003,0.6364314516129033,56.71283764478868,58.99547877382092,60.02236385446609,61.122145440487586,50.29005309122907,52.987985397595466,54.55479780715426,54.55479780715426,51.520799286641406,53.06419057937647,55.94546873366026,56.8544774297349
29277.0,33.548870967741934,33.87500385802469,33.60353830645161,32.27052083333333,34.92457801382731,34.56927102415663,34.7809296,34.7809296,35.43383012820512,34.45242361111111,34.0433223924143,33.59699596774194,,,,,,,,,,,,
29278.0,472.0275873655914,467.9039081790123,463.9062768817204,460.9171875,454.5766204618199,460.0550580321874,454.943634,454.943634,461.3489503205128,465.6963784722223,490.6301278305333,460.9598924731183,,,,,,,,,,,,
29279.0,115.80395161290322,116.54099922839508,116.44941532258063,117.879375,115.4275968163275,114.3555019779974,112.1719818,112.1719818,119.2463782051282,118.9704513888889,117.91183078045222,116.26117943548388,,,,,,,,,,,,
29280.0,0.2598353494623656,0.2302893518518518,2.4442305107526883,0.0192708333333333,12.31545527443609,0.0191288,0.0191288,0.0191288,0.0,0.0,0.0,0.0884643817204301,,,,,,,,,,,,
29281.0,132.22861223118278,131.9425771604938,130.6750672043011,129.805,131.0756060892071,130.92824226233847,132.0139008,132.0139008,135.39197115384616,134.37702430555555,133.94981407218376,133.30264112903225,,,,,,,,,,,,
29284.0,103.7934509408602,108.56500385802468,103.8840759408602,92.57427083333332,113.07945921653366,108.7500864197558,118.3514633,118.35146330000002,90.86516826923076,111.31155208333334,104.13697201017813,91.34857190860214,,,,,,,,,,,,
29285.0,0.1649596774193548,0.3035300925925926,4.950369623655914,0.24,5e-07,5e-07,5e-07,5e-07,0.03,0.0299999999999999,0.03,0.0217809139784946,,,,,,,,,,,,
29286.0,309.9727553763441,317.2908410493827,337.9213340053764,324.7160416666667,381.7182388277383,385.7647063719604,387.4797974,387.4797974,360.52828525641024,381.6727083333333,362.0499051787017,325.4332627688172,,,,,,,,,,,,
29287.0,0.9716834677419356,0.7044020061728394,0.919573252688172,0.1674999999999999,0.0013301836781609,9.201665404996216e-05,7.18e-05,7.18e-05,0.5700246913580247,0.2327395833333333,0.6510218181818181,1.0015793010752687,,,,,,,,,,,,
