SWITCH_ID,YEAR,MONTH,YM,PRED_FAULTS
1171,2024,10,2024-10,0.10295700281858444
1171,2024,11,2024-11,0.09696207195520401
1171,2024,12,2024-12,0.11045793443918228
1172,2024,1,2024-01,0.031589072197675705
1172,2024,2,2024-02,0.02871527150273323
1172,2024,3,2024-03,0.07249962538480759
1172,2024,4,2024-04,0.04960799217224121
1172,2024,5,2024-05,0.03800865262746811
1172,2024,6,2024-06,0.030989347025752068
1172,2024,7,2024-07,0.010089267045259476
1172,2024,8,2024-08,0.018497783690690994
1172,2024,9,2024-09,0.014050374738872051
1172,2024,10,2024-10,0.044751450419425964
1172,2024,11,2024-11,0.01898031495511532
1172,2024,12,2024-12,0.03260058909654617
1192,2024,1,2024-01,0.038041699677705765
1192,2024,2,2024-02,0.02288113348186016
1192,2024,3,2024-03,0.05318761616945267
1192,2024,4,2024-04,0.06989258527755737
1192,2024,5,2024-05,0.06796686351299286
1192,2024,6,2024-06,0.04231121763586998
1192,2024,7,2024-07,0.023048529401421547
1192,2024,8,2024-08,0.03289492055773735
1192,2024,9,2024-09,0.019837606698274612
1192,2024,10,2024-10,0.041368890553712845
1192,2024,11,2024-11,0.027497751638293266
1192,2024,12,2024-12,0.04032508283853531
1193,2024,1,2024-01,0.02666209638118744
1193,2024,2,2024-02,0.020460287109017372
1193,2024,3,2024-03,0.03323281183838844
1193,2024,4,2024-04,0.05999227240681648
1193,2024,5,2024-05,0.06142715364694595
1193,2024,6,2024-06,0.03545835614204407
1193,2024,7,2024-07,0.02960612252354622
1193,2024,8,2024-08,0.03832566365599632
1193,2024,9,2024-09,0.015159126371145248
1193,2024,10,2024-10,0.02929878979921341
1193,2024,11,2024-11,0.0312679260969162
1193,2024,12,2024-12,0.031677231192588806
1196,2024,1,2024-01,0.04987825080752373
1196,2024,2,2024-02,0.04534502699971199
1196,2024,3,2024-03,0.05760926008224487
1196,2024,4,2024-04,0.08943834900856018
1196,2024,5,2024-05,0.08023693412542343
1196,2024,6,2024-06,0.06040898710489273
1196,2024,7,2024-07,0.029746776446700096
1196,2024,8,2024-08,0.041424460709095
1196,2024,9,2024-09,0.03231468424201012
1196,2024,10,2024-10,0.050668563693761826
1196,2024,11,2024-11,0.04525920748710632
1196,2024,12,2024-12,0.054174840450286865
1285,2024,1,2024-01,0.09915443509817123
1285,2024,2,2024-02,0.07301869243383408
1285,2024,3,2024-03,0.09544268995523453
1285,2024,4,2024-04,0.1425083428621292
1285,2024,5,2024-05,0.18531842529773712
1285,2024,6,2024-06,0.13286192715168
1285,2024,7,2024-07,0.09260256588459015
1285,2024,8,2024-08,0.11981139332056046
1285,2024,9,2024-09,0.08851190656423569
1285,2024,10,2024-10,0.11132150143384933
1285,2024,11,2024-11,0.10252674669027328
1285,2024,12,2024-12,0.12634100019931793
1289,2024,1,2024-01,0.029695266857743263
1289,2024,2,2024-02,0.029206933453679085
1289,2024,3,2024-03,0.036159783601760864
1289,2024,4,2024-04,0.0782090499997139
1289,2024,5,2024-05,0.06842350214719772
1289,2024,6,2024-06,0.04002787917852402
1289,2024,7,2024-07,0.02603055164217949
1289,2024,8,2024-08,0.029664449393749237
1289,2024,9,2024-09,0.01553258765488863
1289,2024,10,2024-10,0.02970544621348381
1289,2024,11,2024-11,0.023953933268785477
1289,2024,12,2024-12,0.03263752907514572
2202,2024,1,2024-01,0.02451668679714203
2202,2024,2,2024-02,0.01662713661789894
2202,2024,3,2024-03,0.02930864319205284
2202,2024,4,2024-04,0.04232500120997429
2202,2024,5,2024-05,0.03437696397304535
2202,2024,6,2024-06,0.026023011654615402
2202,2024,7,2024-07,0.018143702298402786
2202,2024,8,2024-08,0.02520602010190487
2202,2024,9,2024-09,0.012202676385641098
2202,2024,10,2024-10,0.027084853500127792
2202,2024,11,2024-11,0.025959817692637444
2202,2024,12,2024-12,0.02850984036922455
2205,2024,1,2024-01,0.06342177838087082
2205,2024,2,2024-02,0.07845282554626465
2205,2024,3,2024-03,0.09644020348787308
2205,2024,4,2024-04,0.17057140171527863
2205,2024,5,2024-05,0.14130546152591705
2205,2024,6,2024-06,0.10093200951814651
2205,2024,7,2024-07,0.07271839678287506
2205,2024,8,2024-08,0.0642031654715538
2205,2024,9,2024-09,0.04104745760560036
2205,2024,10,2024-10,0.06899844855070114
2205,2024,11,2024-11,0.06806255877017975
2205,2024,12,2024-12,0.09486377239227295
22001,2024,1,2024-01,0.06343839317560196
22001,2024,2,2024-02,0.05761569365859032
22001,2024,3,2024-03,0.069582000374794
22001,2024,4,2024-04,0.09592223912477493
22001,2024,5,2024-05,0.11037135124206543
22001,2024,6,2024-06,0.08195248991250992
22001,2024,7,2024-07,0.05922930687665939
22001,2024,8,2024-08,0.07401222735643387
22001,2024,9,2024-09,0.0444222167134285
22001,2024,10,2024-10,0.06887437403202057
22001,2024,11,2024-11,0.06911585479974747
22001,2024,12,2024-12,0.08174534887075424
22002,2024,1,2024-01,0.0352819599211216
22002,2024,2,2024-02,0.016162902116775513
22002,2024,3,2024-03,0.0308256596326828
22002,2024,4,2024-04,0.04108959436416626
22002,2024,5,2024-05,0.041257817298173904
22002,2024,6,2024-06,0.031204070895910263
22002,2024,7,2024-07,0.0229507964104414
22002,2024,8,2024-08,0.04159935936331749
22002,2024,9,2024-09,0.021676305681467056
22002,2024,10,2024-10,0.03652295470237732
22002,2024,11,2024-11,0.0416361540555954
22002,2024,12,2024-12,0.03390319272875786
22004,2024,1,2024-01,0.01876590959727764
22004,2024,2,2024-02,0.01182499434798956
22004,2024,3,2024-03,0.03276287019252777
22004,2024,4,2024-04,0.05434882640838623
22004,2024,5,2024-05,0.03825223445892334
22004,2024,6,2024-06,0.024535762146115303
22004,2024,7,2024-07,0.024899961426854134
22004,2024,8,2024-08,0.024517090991139412
22004,2024,9,2024-09,0.01046714372932911
22004,2024,10,2024-10,0.022539079189300537
22004,2024,11,2024-11,0.03336716815829277
22004,2024,12,2024-12,0.024717897176742554
22026,2024,1,2024-01,0.051444873213768005
22026,2024,2,2024-02,0.041355200111866
22026,2024,3,2024-03,0.06864764541387558
22026,2024,4,2024-04,0.10489282011985779
22026,2024,5,2024-05,0.09218934178352356
22026,2024,6,2024-06,0.05813329666852951
22026,2024,7,2024-07,0.04086950421333313
22026,2024,8,2024-08,0.04782000556588173
22026,2024,9,2024-09,0.029749929904937744
22026,2024,10,2024-10,0.04877643659710884
22026,2024,11,2024-11,0.04878353327512741
22026,2024,12,2024-12,0.05798069387674332
22030,2024,1,2024-01,0.045349135994911194
22030,2024,2,2024-02,0.042072199285030365
22030,2024,3,2024-03,0.08150394260883331
22030,2024,4,2024-04,0.07286205142736435
22030,2024,5,2024-05,0.056671448051929474
22030,2024,6,2024-06,0.048597414046525955
22030,2024,7,2024-07,0.023444106802344322
22030,2024,8,2024-08,0.03732319548726082
22030,2024,9,2024-09,0.025180112570524216
22030,2024,10,2024-10,0.053347211331129074
22030,2024,11,2024-11,0.043363265693187714
22030,2024,12,2024-12,0.05117158219218254
22043,2024,1,2024-01,0.03533267602324486
22043,2024,2,2024-02,0.013768280856311321
22043,2024,3,2024-03,0.025004498660564423
22043,2024,4,2024-04,0.029478177428245544
22043,2024,5,2024-05,0.033921968191862106
22043,2024,6,2024-06,0.022110695019364357
22043,2024,7,2024-07,0.009791756048798561
22043,2024,8,2024-08,0.028467196971178055
22043,2024,9,2024-09,0.01538106333464384
22043,2024,10,2024-10,0.03227628767490387
22043,2024,11,2024-11,0.016125552356243134
22043,2024,12,2024-12,0.02663981355726719
22090,2024,1,2024-01,0.023828022181987762
22090,2024,2,2024-02,0.029338013380765915
22090,2024,3,2024-03,0.06638740003108978
22090,2024,4,2024-04,0.07259359955787659
22090,2024,5,2024-05,0.04032580181956291
22090,2024,6,2024-06,0.03148781508207321
22090,2024,7,2024-07,0.016597533598542213
22090,2024,8,2024-08,0.016320792958140373
22090,2024,9,2024-09,0.010887802578508854
22090,2024,10,2024-10,0.03112279810011387
22090,2024,11,2024-11,0.025197945535182953
22090,2024,12,2024-12,0.029378006234765053
33001,2024,1,2024-01,0.03259472921490669
33001,2024,2,2024-02,0.023328453302383423
33001,2024,3,2024-03,0.05316334217786789
33001,2024,4,2024-04,0.07764942198991776
33001,2024,5,2024-05,0.049095239490270615
33001,2024,6,2024-06,0.03456273674964905
33001,2024,7,2024-07,0.028962107375264168
33001,2024,8,2024-08,0.03455895930528641
33001,2024,9,2024-09,0.015945864841341972
33001,2024,10,2024-10,0.033118922263383865
33001,2024,11,2024-11,0.04268591105937958
33001,2024,12,2024-12,0.03142764791846275
33002,2024,1,2024-01,0.04158483073115349
33002,2024,2,2024-02,0.02005782350897789
33002,2024,3,2024-03,0.0435384064912796
33002,2024,4,2024-04,0.06347517669200897
33002,2024,5,2024-05,0.050426967442035675
33002,2024,6,2024-06,0.03623519465327263
33002,2024,7,2024-07,0.032254450023174286
33002,2024,8,2024-08,0.047020211815834045
33002,2024,9,2024-09,0.022892644628882408
33002,2024,10,2024-10,0.03913217410445213
33002,2024,11,2024-11,0.05193733051419258
33002,2024,12,2024-12,0.03686485439538956
33004,2024,1,2024-01,0.05056279897689819
33004,2024,2,2024-02,0.03505866974592209
33004,2024,3,2024-03,0.0715814083814621
33004,2024,4,2024-04,0.10217754542827606
33004,2024,5,2024-05,0.08584432303905487
33004,2024,6,2024-06,0.05835221707820892
33004,2024,7,2024-07,0.044189803302288055
33004,2024,8,2024-08,0.06154901161789894
33004,2024,9,2024-09,0.029942162334918976
33004,2024,10,2024-10,0.053647685796022415
33004,2024,11,2024-11,0.06844034045934677
33004,2024,12,2024-12,0.05189342424273491
33006,2024,1,2024-01,0.016652394086122513
33006,2024,2,2024-02,0.013829347677528858
33006,2024,3,2024-03,0.03112238273024559
33006,2024,4,2024-04,0.04772971197962761
33006,2024,5,2024-05,0.029484055936336517
33006,2024,6,2024-06,0.01995038613677025
33006,2024,7,2024-07,0.015117323957383633
33006,2024,8,2024-08,0.017499037086963654
33006,2024,9,2024-09,0.006927799433469772
33006,2024,10,2024-10,0.019081130623817444
33006,2024,11,2024-11,0.02123153582215309
33006,2024,12,2024-12,0.017883576452732086
33008,2024,1,2024-01,0.03048306703567505
33008,2024,2,2024-02,0.015126033686101437
33008,2024,3,2024-03,0.029233835637569427
33008,2024,4,2024-04,0.03566085547208786
33008,2024,5,2024-05,0.036520518362522125
33008,2024,6,2024-06,0.023854315280914307
33008,2024,7,2024-07,0.014682205393910408
33008,2024,8,2024-08,0.032477181404829025
33008,2024,9,2024-09,0.013119007460772991
33008,2024,10,2024-10,0.03145264461636543
33008,2024,11,2024-11,0.02176877111196518
33008,2024,12,2024-12,0.028375212103128433
33010,2024,1,2024-01,0.030626516789197922
33010,2024,2,2024-02,0.03508285805583
33010,2024,3,2024-03,0.06207426264882088
33010,2024,4,2024-04,0.10370535403490067
33010,2024,5,2024-05,0.07330401986837387
33010,2024,6,2024-06,0.059377118945121765
33010,2024,7,2024-07,0.05673637241125107
33010,2024,8,2024-08,0.03885294497013092
33010,2024,9,2024-09,0.022165533155202866
33010,2024,10,2024-10,0.03966778516769409
33010,2024,11,2024-11,0.0688934475183487
33010,2024,12,2024-12,0.05889097601175308
33011,2024,1,2024-01,0.02613028511404991
33011,2024,2,2024-02,0.022347401827573776
33011,2024,3,2024-03,0.04747740551829338
33011,2024,4,2024-04,0.06628355383872986
33011,2024,5,2024-05,0.05745075270533562
33011,2024,6,2024-06,0.0353204719722271
33011,2024,7,2024-07,0.022786810994148254
33011,2024,8,2024-08,0.030382303521037102
33011,2024,9,2024-09,0.014585206285119057
33011,2024,10,2024-10,0.03258276358246803
33011,2024,11,2024-11,0.030387654900550842
33011,2024,12,2024-12,0.03036457858979702
33012,2024,1,2024-01,0.018594875931739807
33012,2024,2,2024-02,0.0161949060857296
33012,2024,3,2024-03,0.03470625728368759
33012,2024,4,2024-04,0.05141863971948624
33012,2024,5,2024-05,0.02781130187213421
33012,2024,6,2024-06,0.02141318842768669
33012,2024,7,2024-07,0.014437477104365826
33012,2024,8,2024-08,0.01567344181239605
33012,2024,9,2024-09,0.008280159905552864
33012,2024,10,2024-10,0.020455479621887207
33012,2024,11,2024-11,0.021951917558908463
33012,2024,12,2024-12,0.020185183733701706
33015,2024,1,2024-01,0.03582374006509781
33015,2024,2,2024-02,0.02826298028230667
33015,2024,3,2024-03,0.07917925715446472
33015,2024,4,2024-04,0.07809361815452576
33015,2024,5,2024-05,0.05538134276866913
33015,2024,6,2024-06,0.03779875487089157
33015,2024,7,2024-07,0.026139695197343826
33015,2024,8,2024-08,0.03294384106993675
33015,2024,9,2024-09,0.016699139028787613
33015,2024,10,2024-10,0.04400606453418732
33015,2024,11,2024-11,0.038672201335430145
33015,2024,12,2024-12,0.041299331933259964
33017,2024,1,2024-01,0.01562720164656639
33017,2024,2,2024-02,0.00935488659888506
33017,2024,3,2024-03,0.03184414654970169
33017,2024,4,2024-04,0.03346627205610275
33017,2024,5,2024-05,0.023159531876444817
33017,2024,6,2024-06,0.01545296236872673
33017,2024,7,2024-07,0.011954715475440025
33017,2024,8,2024-08,0.01766427978873253
33017,2024,9,2024-09,0.006661540828645229
33017,2024,10,2024-10,0.016775786876678467
33017,2024,11,2024-11,0.023666799068450928
33017,2024,12,2024-12,0.015794401988387108
33018,2024,1,2024-01,0.021876124665141106
33018,2024,2,2024-02,0.012878604233264923
33018,2024,3,2024-03,0.028765885159373283
33018,2024,4,2024-04,0.029100218787789345
33018,2024,5,2024-05,0.02271241508424282
33018,2024,6,2024-06,0.01764710620045662
33018,2024,7,2024-07,0.010465371422469616
33018,2024,8,2024-08,0.020409472286701202
33018,2024,9,2024-09,0.009125370532274246
33018,2024,10,2024-10,0.025612343102693558
33018,2024,11,2024-11,0.019358297809958458
33018,2024,12,2024-12,0.02050926722586155
33019,2024,1,2024-01,0.030725887045264244
33019,2024,2,2024-02,0.022716116160154343
33019,2024,3,2024-03,0.05041193589568138
33019,2024,4,2024-04,0.05471625551581383
33019,2024,5,2024-05,0.044656261801719666
33019,2024,6,2024-06,0.03302258998155594
33019,2024,7,2024-07,0.015209130942821503
33019,2024,8,2024-08,0.028305871412158012
33019,2024,9,2024-09,0.015303730964660645
33019,2024,10,2024-10,0.03734173625707626
33019,2024,11,2024-11,0.027585072442889214
33019,2024,12,2024-12,0.026945265009999275
33020,2024,1,2024-01,0.029443243518471718
33020,2024,2,2024-02,0.03146269544959068
33020,2024,3,2024-03,0.05235087871551514
33020,2024,4,2024-04,0.08542703092098236
33020,2024,5,2024-05,0.0531657375395298
33020,2024,6,2024-06,0.0383375845849514
33020,2024,7,2024-07,0.026451602578163147
33020,2024,8,2024-08,0.02615775354206562
33020,2024,9,2024-09,0.014245910570025444
33020,2024,10,2024-10,0.030809124931693077
33020,2024,11,2024-11,0.03315966948866844
33020,2024,12,2024-12,0.0379294753074646
33021,2024,1,2024-01,0.03154345229268074
33021,2024,2,2024-02,0.020077230408787727
33021,2024,3,2024-03,0.03613005578517914
33021,2024,4,2024-04,0.06564200669527054
33021,2024,5,2024-05,0.0659574493765831
33021,2024,6,2024-06,0.041383761912584305
33021,2024,7,2024-07,0.034334901720285416
33021,2024,8,2024-08,0.04021911695599556
33021,2024,9,2024-09,0.02012060396373272
33021,2024,10,2024-10,0.03336144983768463
33021,2024,11,2024-11,0.04194067418575287
33021,2024,12,2024-12,0.034121617674827576
33022,2024,1,2024-01,0.02102341130375862
33022,2024,2,2024-02,0.014505560509860516
33022,2024,3,2024-03,0.030258208513259888
33022,2024,4,2024-04,0.03837623447179794
33022,2024,5,2024-05,0.037447281181812286
33022,2024,6,2024-06,0.023294514045119286
33022,2024,7,2024-07,0.011423800140619278
33022,2024,8,2024-08,0.020337725058197975
33022,2024,9,2024-09,0.00846954993903637
33022,2024,10,2024-10,0.02310827001929283
33022,2024,11,2024-11,0.014131183736026287
33022,2024,12,2024-12,0.020785663276910782
33024,2024,1,2024-01,0.04410495609045029
33024,2024,2,2024-02,0.04652579128742218
33024,2024,3,2024-03,0.07833077013492584
33024,2024,4,2024-04,0.1129719465970993
33024,2024,5,2024-05,0.092417411506176
33024,2024,6,2024-06,0.06818642467260361
33024,2024,7,2024-07,0.050805218517780304
33024,2024,8,2024-08,0.04237471893429756
33024,2024,9,2024-09,0.02971668168902397
33024,2024,10,2024-10,0.05196348950266838
33024,2024,11,2024-11,0.05577438697218895
33024,2024,12,2024-12,0.06012097746133804
33025,2024,1,2024-01,0.022649871185421944
33025,2024,2,2024-02,0.023867132142186165
33025,2024,3,2024-03,0.054199185222387314
33025,2024,4,2024-04,0.04531186819076538
33025,2024,5,2024-05,0.03176603466272354
33025,2024,6,2024-06,0.025339247658848763
33025,2024,7,2024-07,0.012628485448658466
33025,2024,8,2024-08,0.015739740803837776
33025,2024,9,2024-09,0.010086989030241966
33025,2024,10,2024-10,0.02912238985300064
33025,2024,11,2024-11,0.018782228231430054
33025,2024,12,2024-12,0.030557837337255478
33026,2024,1,2024-01,0.06334054470062256
33026,2024,2,2024-02,0.09736064821481705
33026,2024,3,2024-03,0.12506946921348572
33026,2024,4,2024-04,0.23133066296577454
33026,2024,5,2024-05,0.18564920127391815
33026,2024,6,2024-06,0.12823441624641418
33026,2024,7,2024-07,0.11886042356491089
33026,2024,8,2024-08,0.0672079548239708
33026,2024,9,2024-09,0.052200797945261
33026,2024,10,2024-10,0.07099143415689468
33026,2024,11,2024-11,0.09925585240125656
33026,2024,12,2024-12,0.11333326250314713
33027,2024,1,2024-01,0.0717213898897171
33027,2024,2,2024-02,0.06433028727769852
33027,2024,3,2024-03,0.10221737623214722
33027,2024,4,2024-04,0.24084125459194183
33027,2024,5,2024-05,0.15843629837036133
33027,2024,6,2024-06,0.1058330088853836
33027,2024,7,2024-07,0.07896051555871964
33027,2024,8,2024-08,0.07869061827659607
33027,2024,9,2024-09,0.047935131937265396
33027,2024,10,2024-10,0.06722968071699142
33027,2024,11,2024-11,0.09704001247882843
33027,2024,12,2024-12,0.0745280385017395
33028,2024,1,2024-01,0.014041608199477196
33028,2024,2,2024-02,0.011944910511374474
33028,2024,3,2024-03,0.03193655237555504
33028,2024,4,2024-04,0.0354306735098362
33028,2024,5,2024-05,0.0193660706281662
33028,2024,6,2024-06,0.015496604144573212
33028,2024,7,2024-07,0.007778093684464693
33028,2024,8,2024-08,0.009670117869973183
33028,2024,9,2024-09,0.0054769255220890045
33028,2024,10,2024-10,0.018276747316122055
33028,2024,11,2024-11,0.014042738825082779
33028,2024,12,2024-12,0.014691340737044811
33029,2024,1,2024-01,0.03433554619550705
33029,2024,2,2024-02,0.030294671654701233
33029,2024,3,2024-03,0.06471628695726395
33029,2024,4,2024-04,0.08839790523052216
33029,2024,5,2024-05,0.06412087380886078
33029,2024,6,2024-06,0.04743482172489166
33029,2024,7,2024-07,0.023036625236272812
33029,2024,8,2024-08,0.028630567714571953
33029,2024,9,2024-09,0.019072750583291054
33029,2024,10,2024-10,0.04500110447406769
33029,2024,11,2024-11,0.03349266201257706
33029,2024,12,2024-12,0.039923667907714844
33030,2024,1,2024-01,0.05356055870652199
33030,2024,2,2024-02,0.06121836602687836
33030,2024,3,2024-03,0.11676660180091858
33030,2024,4,2024-04,0.09710181504487991
33030,2024,5,2024-05,0.059766512364149094
33030,2024,6,2024-06,0.05657782405614853
33030,2024,7,2024-07,0.01911415345966816
33030,2024,8,2024-08,0.037203166633844376
33030,2024,9,2024-09,0.025847433134913445
33030,2024,10,2024-10,0.06964379549026489
33030,2024,11,2024-11,0.04304759204387665
33030,2024,12,2024-12,0.05309038981795311
33031,2024,1,2024-01,0.044328439980745316
33031,2024,2,2024-02,0.07279063761234283
33031,2024,3,2024-03,0.13368327915668488
33031,2024,4,2024-04,0.11277031898498535
33031,2024,5,2024-05,0.07564635574817657
33031,2024,6,2024-06,0.07350749522447586
33031,2024,7,2024-07,0.04165926203131676
33031,2024,8,2024-08,0.04140259325504303
33031,2024,9,2024-09,0.028918273746967316
33031,2024,10,2024-10,0.06889303773641586
33031,2024,11,2024-11,0.06971728801727295
33031,2024,12,2024-12,0.07665880769491196
33032,2024,1,2024-01,0.04292548820376396
33032,2024,2,2024-02,0.020080937072634697
33032,2024,3,2024-03,0.03717776760458946
33032,2024,4,2024-04,0.04674990102648735
33032,2024,5,2024-05,0.02776440978050232
33032,2024,6,2024-06,0.028502315282821655
33032,2024,7,2024-07,0.014715045690536499
33032,2024,8,2024-08,0.038186702877283096
33032,2024,9,2024-09,0.01893467828631401
33032,2024,10,2024-10,0.041508663445711136
33032,2024,11,2024-11,0.035452745854854584
33032,2024,12,2024-12,0.03417922928929329
33036,2024,1,2024-01,0.06386937201023102
33036,2024,2,2024-02,0.05590255931019783
33036,2024,3,2024-03,0.08641926944255829
33036,2024,4,2024-04,0.13701781630516052
33036,2024,5,2024-05,0.11882062256336212
33036,2024,6,2024-06,0.08231942355632782
33036,2024,7,2024-07,0.08873041719198227
33036,2024,8,2024-08,0.07862072438001633
33036,2024,9,2024-09,0.04745379835367203
33036,2024,10,2024-10,0.06325633823871613
33036,2024,11,2024-11,0.11056756973266602
33036,2024,12,2024-12,0.08655460923910141
33037,2024,1,2024-01,0.018763840198516846
33037,2024,2,2024-02,0.02432800643146038
33037,2024,3,2024-03,0.045069944113492966
33037,2024,4,2024-04,0.056052982807159424
33037,2024,5,2024-05,0.03472968935966492
33037,2024,6,2024-06,0.024465341120958328
33037,2024,7,2024-07,0.013312913477420807
33037,2024,8,2024-08,0.014610787853598595
33037,2024,9,2024-09,0.007766140624880791
33037,2024,10,2024-10,0.020859897136688232
33037,2024,11,2024-11,0.01801084168255329
33037,2024,12,2024-12,0.021622318774461746
33038,2024,1,2024-01,0.0653868317604065
33038,2024,2,2024-02,0.04738977551460266
33038,2024,3,2024-03,0.08723919093608856
33038,2024,4,2024-04,0.11667747795581818
33038,2024,5,2024-05,0.1220531240105629
33038,2024,6,2024-06,0.07323849201202393
33038,2024,7,2024-07,0.03966665640473366
33038,2024,8,2024-08,0.0628219023346901
33038,2024,9,2024-09,0.039243973791599274
33038,2024,10,2024-10,0.0675913468003273
33038,2024,11,2024-11,0.05234111472964287
33038,2024,12,2024-12,0.0629475861787796
33039,2024,1,2024-01,0.04224954918026924
33039,2024,2,2024-02,0.03620848059654236
33039,2024,3,2024-03,0.07642146199941635
33039,2024,4,2024-04,0.07377724349498749
33039,2024,5,2024-05,0.06904096901416779
33039,2024,6,2024-06,0.0463264063000679
33039,2024,7,2024-07,0.03550776094198227
33039,2024,8,2024-08,0.03579021245241165
33039,2024,9,2024-09,0.024972938001155853
33039,2024,10,2024-10,0.04673788323998451
33039,2024,11,2024-11,0.04891340807080269
33039,2024,12,2024-12,0.051653262227773666
33041,2024,1,2024-01,0.025796709582209587
33041,2024,2,2024-02,0.024925269186496735
33041,2024,3,2024-03,0.05830049514770508
33041,2024,4,2024-04,0.056080203503370285
33041,2024,5,2024-05,0.04097210243344307
33041,2024,6,2024-06,0.032211918383836746
33041,2024,7,2024-07,0.017453232780098915
33041,2024,8,2024-08,0.022090783342719078
33041,2024,9,2024-09,0.012661198154091835
