SOURCE_SWITCH_ID,SWITCH_ID,LENGTH_M,PATH,CABLETYPE,NUMBEROFCORES,ARMOURED,NEUTRALMATERIAL,CABLEID,CABLECONDUCTORMATERIAL,DIVISIONCODE,ZONECODE,REMARKS,SOURCE_SS,DESTINATION_SS,SEGMENTS,SWNO,DATE_INSTALLED,VOLTAGE,VAR_Month_01,VAR_Month_02,VAR_Month_03,VAR_Month_04,VAR_Month_05,VAR_Month_06,VAR_Month_07,VAR_Month_08,VAR_Month_09,VAR_Month_10,VAR_Month_11,VAR_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12,LENGTH_KM,cycle_pm,load_range_idx,hist_faults,YEAR,pred_faults_2024,mean_h,recent8,mean_recovery_h,a_raw,c_raw,r_raw,f_raw,s_raw,p_raw,i_raw,l_raw,u_raw,d_raw,c,r,a,f,s,p,i,l,u,d,health_score,health_score_10,health_band,primary_health_driver,top3_health_drivers
220CHE11,33249,4227.005,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → SWNO_33250 -> SWNO_220CHE11 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561MFH,AL,7000.0,7072.0,,220kV CHEMBUR REC-STN,MHADA SAHAKAR NGR REC-STN,29,33249,2018-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,4.227005,,,0.0,,0.0,,0.0,,0.1929549902152642,,,0.0,29,,,1.6538384563019746,0.0,,0.0,0.0,0.27570610060994705,0.0,0.4242424242359963,0.0,0.0,0.7413610048224676,0.0,0.0,100,10,Good,No recorded faults,No recorded faults
220CHE14,1175,3960.8,JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.01B -> JT.NO.01B → JT.NO.01C -> JT.NO.01C → JT.NO.01D -> JT.NO.01D → JT.NO.01E -> JT.NO.01E → JT.NO.01F -> JT.NO.01F → JT.NO.01G -> JT.NO.01G → JT.NO.01H -> JT.NO.01H → JT.NO.01J -> JT.NO.01J → JT.NO.01K -> JT.NO.01K → JT.NO.01M -> JT.NO.01M → JT.NO.01N -> JT.NO.01N → JT.NO.01P -> JT.NO.01P → JT.NO.02 -> JT.NO.02 → JT.NO.02A -> JT.NO.02A → JT.NO.02B -> JT.NO.02B → JT.NO.02C -> JT.NO.02C → JT.NO.02D -> JT.NO.02D → JT.NO.02E -> JT.NO.02E → JT.NO.02F -> JT.NO.02F → SWNO_01175 -> SWNO_220CHE14 → JT.NO.01,XLPE,1.0,Y,AL,,AL,7000.0,7072.0,,220kV CHEMBUR REC-STN,ANIK R/S,22,1175,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9608000000000003,,,0.0,,0.0,,0.0,,,,,0.0,22,,,1.6015670180535313,0.0,,0.0,0.0,0.0,0.0,0.31818181817699726,0.0,0.0,0.7168657756284487,0.0,0.0,100,10,Good,No recorded faults,No recorded faults
220CHE16,33109,3972.777,JT.NO.31 → JT.NO.34 -> JT.NO.33 → JT.NO.85 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.35A -> JT.NO.35A → JT.NO.35B -> JT.NO.35B → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → JT.NO.38 -> JT.NO.38 → JT.NO.39 -> JT.NO.39 → JT.NO.40 -> JT.NO.40 → JT.NO.40A -> JT.NO.40 → JT.NO.41 -> JT.NO.41 → JT.NO.42 -> JT.NO.42 → JT.NO.43 -> JT.NO.43 → SWNO_33109 -> JT.NO.76 → JT.NO.32 -> JT.NO.77 → JT.NO.76 -> JT.NO.78 → JT.NO.77 -> JT.NO.79 → JT.NO.78 -> JT.NO.80 → JT.NO.79 -> JT.NO.81 → JT.NO.80 -> JT.NO.82 → JT.NO.81 -> JT.NO.83 → JT.NO.82 -> JT.NO.84 → JT.NO.83 -> JT.NO.85 → JT.NO.84 -> SWNO_220CHE16 → JT.NO.33,XLPE,3.0,Y,AL,HT33KV6908561PGY,AL,7000.0,7074.0,,220kV CHEMBUR REC-STN,SHIVAJI NAGAR REC-STN,26,33109,2022-09-11,33KV,31.409,31.613,31.226,40.26,49.358,44.248,31.587,33.741,32.828,38.963,33.968,30.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9727770000000002,0.0,1.0749648234663782,11.0,2024.0,0.4829951226711273,5354.053333333333,1.0,1.3854797979797977,0.08579256360078277,0.0,1.0749648234663782,2.7688440604645064,26,0.4829951226711273,0.00018677438152776463,1.6039784365795653,1.0,1.3854797979797977,0.0,0.9475322469409232,0.07913214522480173,0.512711014535174,0.37878787878213954,0.2576958381623971,0.2695352597150573,0.71799580478887,0.3333333332222222,0.0067672264224041675,59,6,Moderate,Long length (ℓ),Long length (ℓ); Recent-8m faults (u); Many historic faults (f)
220CHE27,33115,1158.3,JT.NO.00 → JT.NO.00,XLPE,3.0,Y,AL,HT33KV6908561O13,AL,7000.0,7072.0,,220kV CHEMBUR REC-STN,ACROPOLIS REC-STN,7,33115,,33KV,25.743,27.193,26.424,35.954,45.245,34.618,28.812,25.182,25.406,31.988,26.623,30.457,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.1582999999999999,0.4166666666666667,1.0821801624854923,0.0,,0.0,,0.0,,,0.4166666666666667,1.0821801624854923,0.0,7,,,0.7693208747827877,0.0,,0.12195121947650207,0.9999999904598786,0.0,0.0,0.0909090909077135,0.0,0.0,0.3268619665049759,0.0,0.0,100,10,Good,No recorded faults,No recorded faults
220CHE28,33070,3472.1,JT.NO.01 -> JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19,XLPE,3.0,Y,AL,,AL,7000.0,7072.0,,220kV CHEMBUR REC-STN,CHHEDA NAGAR REC-STN,20,33070,2021-05-02,33KV,57.455,70.553,59.772,70.842,69.524,65.634,65.876,64.943,61.496,69.025,61.555,66.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4720999999999997,0.0,0.9925785111398371,9.0,2024.0,0.4885775148868561,6526.545833333334,0.0,0.842037037037037,0.12469667318982387,0.0,0.9925785111398371,2.592091241611705,20,0.4885775148868561,0.00015322040563825554,1.4978580969623572,0.0,1.0,0.0,0.1615568299732328,0.15049610127039503,0.47998142951810785,0.28787878787442606,0.2641287439714239,0.2086793364889875,0.6682661220371606,0.0,0.0,71,8,Good,Long length (ℓ),Long length (ℓ); Many historic faults (f); High predicted faults (p)
220CHE30,33052,3391.142,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → SWNO_33052 -> SWNO_220CHE30 → JT.NO.01,XLPE,3.0,Y,AL,,AL,7000.0,7072.0,,220kV CHEMBUR REC-STN,TILAK NAGAR REC-STN,21,33052,2024-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,3.391142,,,5.0,2024.0,0.274036169052124,9199.65,0.0,1.2325,0.03937377690802348,,,1.4744295579483255,21,0.274036169052124,0.00010869978749191545,1.4795893299316618,0.0,1.2325,0.0,0.0,0.0,0.2730223364003799,0.30303030302571166,0.016900635203272233,0.12793351582044674,0.6597050865940169,0.0,0.004081615045599423,79,8,Good,Long length (ℓ),Long length (ℓ); Many historic faults (f); Numerous segments (s)
220CHE32,33116,1148.95,JT.NO.1 -> JT.NO.1 → JT.NO.1A -> JT.NO.1A → JT.NO.1B -> JT.NO.1B → JT.NO.1C -> JT.NO.1C → JT.NO.1D -> JT.NO.1D → JT.NO.1E -> JT.NO.1E → SWNO_33116,XLPE,1.0,Y,AL,,AL,7000.0,7072.0,,220kV CHEMBUR REC-STN,ACROPOLIS REC-STN,7,33116,2023-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,1.1489500000000001,,,0.0,,0.0,,0.0,,0.055342465753424656,,,0.0,7,,,0.7649793507540567,0.0,,0.0,0.0,0.023275849647868548,0.0,0.0909090909077135,0.0,0.0,0.3248274591392201,0.0,0.0,100,10,Good,No recorded faults,No recorded faults
220CHE32,33238,3161.533,SWNO_33238,XLPE,1.0,Y,AL,,AL,7000.0,7072.0,,220KV CHEMBUR REC-STN,MHADA MANKHURD RECEIVING STATION,1,33238,2022-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,3.161533,,,11.0,2024.0,0.8172779083251953,4463.856944444445,3.0,63.54726495726496,0.10473581213307241,,,3.4793247453055214,1,0.8172779083251953,0.00022402151602204993,1.4258835160055647,3.0,63.54726495726496,0.0,0.0,0.11388079183050312,0.6442717903599314,0.0,0.6429087702872286,0.3370893631285972,0.6345376860928404,0.9999999996666666,0.9999999999824447,40,4,Poor,Recent-8m faults (u),Recent-8m faults (u); Long length (ℓ); High predicted faults (p)
220CHE38,33055,3757.8,JT.NO.01 -> JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → JT.NO.38 -> JT.NO.38 → JT.NO.39 -> JT.NO.39 → JT.NO.40 -> JT.NO.40 → JT.NO.41 -> JT.NO.41 → SWNO_33055,XLPE,3.0,Y,AL,HT33KV6908545735,AL,7000.0,7072.0,,220kV CHEMBUR REC-STN,SHIVAJI NAGAR REC-STN,28,33055,2022-12-23,33KV,28.772,27.732,29.1,30.147,42.554,36.213,27.276,25.152,36.439,32.358,36.314,34.907,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7578,0.16666666666666666,1.0318214542836575,10.0,2024.0,0.9057357907295228,4444.264814814815,0.0,0.6280277777777777,0.07772994129158513,0.16666666666666666,1.0318214542836575,2.6611315131193782,28,0.9057357907295228,0.00022500909411755392,1.559785376529029,0.0,1.0,0.048780487790600825,0.5359392695980617,0.06434243200006108,0.4927657203179822,0.40909090908471074,0.7448437837335601,0.338880506358766,0.697286232391459,0.0,0.0,60,6,Moderate,Long length (ℓ),Long length (ℓ); High predicted faults (p); Many historic faults (f)
220CHE40,33251,4144.9,JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.11 -> JT.NO.1 → JT.NO.2 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.2 → JT.NO.1 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → SWNO_33252 -> SWNO_220CHE40 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561MFH,AL,7000.0,7071.0,,220kV CHEMBUR REC-STN,MHADA SAHAKAR NGR REC-STN,27,33251,2018-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,4.1449,,,0.0,,0.0,,0.0,,0.1929549902152642,,,0.0,27,,,1.6380059327511578,0.0,,0.0,0.0,0.27570610060994705,0.0,0.39393939393342514,0.0,0.0,0.7339416319088381,0.0,0.0,100,10,Good,No recorded faults,No recorded faults
220GHO22,33045,4548.125,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.4A -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → SWNO_33045 -> JT.NO.4A → JT.NO.4B -> JT.NO.4B → JT.NO.05 -> SWNO_220GHO22 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV0000027723,AL,5000.0,5052.0,,220kV GHODBUNDER REC-STN,BHAYANDAR REC-STN,26,33045,2019-08-14,33KV,128.663,128.004,128.183,126.59,112.425,117.119,124.469,148.275,159.569,136.078,102.07,130.927,1.0,1.0,2.0,2.0,0.0,2.0,5.0,3.0,3.0,4.0,4.0,4.0,4.548125,2.5833333333333335,1.0034154738530836,3.0,2024.0,1.0996782779693604,13994.738888888889,2.0,1.6585416666666668,0.17377690802348336,2.5833333333333335,1.0034154738530836,0.6596124776693693,26,1.0996782779693604,7.145542392319654e-05,1.7134600328404468,2.0,1.6585416666666668,0.7560975607543129,0.2649427692958655,0.24052668565789406,0.12214143347935119,0.37878787878213954,0.9683346644472118,0.060384437958397,0.7693006259837836,0.6666666664444444,0.011560918601379734,46,5,Moderate,Long length (ℓ),Long length (ℓ); High predicted faults (p); Recent-8m faults (u)
220GHO24,33299,7689.6,JT.NO.01 → JT.NO.1A -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.08A -> JT.NO.08A → JT.NO.08B -> JT.NO.08B → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.13A -> JT.NO.13A → JT.NO.13B -> JT.NO.13B → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.1A → JT.NO.02 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.26A -> JT.NO.26A → JT.NO.26B -> JT.NO.26B → JT.NO.26C -> JT.NO.26C → JT.NO.26D -> JT.NO.26D → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27B -> JT.NO.27B → JT.NO.28 -> JT.NO.28 → JT.NO.28A -> JT.NO.28A → JT.NO.29 -> JT.NO.29 → JT.NO.29A -> JT.NO.29A → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.32A → JT.NO.32B -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → JT.NO.37A -> JT.NO.37A → SWNO_33299 -> JT.NO.37B → JT.NO.33 -> SWNO_220GHO24 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908549709,AL,5000.0,5053.0,,220kV GHODBUNDER REC-STN,DAHISAR WEST REC-STN,54,33299,2000-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,7.6896,,,2.0,2024.0,0.5248553156852722,15508.39,0.0,0.18722222222222218,0.7076320939334638,,,0.2600915522263837,54,0.5248553156852722,6.44812259686531e-05,2.162126908298444,0.0,1.0,0.0,0.0,0.9999999981656449,0.04816154348238956,0.8030303030181358,0.3059337025763223,0.04773552694163111,0.9795530757800225,0.0,0.0,65,7,Good,Long length (ℓ),Long length (ℓ); High predicted faults (p); Numerous segments (s)
220GHO27,33181,9329.8,JT.NO.01 → JT.NO.1A -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.9A -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.14A -> JT.NO.14A → JT.NO.14B -> JT.NO.14B → JT.NO.15 -> JT.NO.15 → JT.NO.15A -> JT.NO.15A → JT.NO.15B -> JT.NO.15B → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.1A → JT.NO.1B -> JT.NO.1B → JT.NO.02 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.26A → JT.NO.26B -> JT.NO.26B → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.29C -> JT.NO.29A → JT.NO.29B -> JT.NO.29B → JT.NO.30 -> JT.NO.29C → JT.NO.29D -> JT.NO.29D → JT.NO.29E -> JT.NO.29E → JT.NO.29A -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.32A -> JT.NO.32A → JT.NO.33B -> JT.NO.32B → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → JT.NO.37A -> JT.NO.37A → JT.NO.38 -> JT.NO.38 → JT.NO.39 -> JT.NO.39 → JT.NO.40 -> JT.NO.40 → JT.NO.40A -> JT.NO.40A → JT.NO.40B -> JT.NO.40B → JT.NO.41 -> JT.NO.41 → JT.NO.42 -> JT.NO.42 → JT.NO.43 -> JT.NO.43 → JT.NO.44 -> JT.NO.44 → JT.NO.44A -> JT.NO.44A → JT.NO.44B -> JT.NO.44B → JT.NO.45 -> JT.NO.45 → JT.NO.46 -> JT.NO.46 → JT.NO.47 -> JT.NO.47 → JT.NO.48 -> JT.NO.48 → JT.NO.49 -> JT.NO.49 -> JT.NO.9A → JT.NO.10 -> SWNO_220GH27 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561MWX,AL,5000.0,5053.0,,220kV GHODBUNDER REC-STN,DEVIDAS LANE REC-STN,72,33181,2005-02-20,33KV,97.5,93.663,95.485,96.419,94.003,93.421,98.846,94.047,96.75,98.507,92.194,98.791,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.329799999999999,0.08333333333333333,0.9984384553387805,10.0,2024.0,0.4689891040325165,6034.824074074075,1.0,0.7337777777777778,0.5877103718199609,0.08333333333333333,0.9984384553387805,1.0718343372848294,72,0.4689891040325165,0.0001657049133041099,2.335032921859898,1.0,1.0,0.024390243895300413,0.21746140872069283,0.9998276908271041,0.19847317453867327,0.9999999999848485,0.2415559119121784,0.23132214467751155,0.9999999995313841,0.3333333332222222,0.0,53,6,Moderate,Long length (ℓ),Long length (ℓ); Recent-8m faults (u); Numerous segments (s)
220GHO28,33088,6090.9,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.12A -> JT.NO.12A → JT.NO.13 -> JT.NO.13 → JT.NO.13A -> JT.NO.13A → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.18A -> JT.NO.18A → JT.NO.19 -> JT.NO.19 → JT.NO.19A -> JT.NO.19A → JT.NO.20 -> JT.NO.20 → JT.NO.20A -> JT.NO.20A → JT.NO.20B -> JT.NO.20B → JT.NO.20C -> JT.NO.20C → JT.NO.21 -> JT.NO.21 → JT.NO.21A -> JT.NO.21A → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.23A -> JT.NO.23A → JT.NO.24 -> JT.NO.24 → JT.NO.24A -> JT.NO.24A → JT.NO.25 -> JT.NO.25 → JT.NO.25A -> JT.NO.25A → JT.NO.26 -> JT.NO.26 → JT.NO.26A -> JT.NO.26A → JT.NO.26B -> JT.NO.26B → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27D -> JT.NO.27B → JT.NO.27C -> JT.NO.27C → JT.NO.28 -> JT.NO.27D → JT.NO.27B -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → SWNO_33088 -> SWNO_220GHO28 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV0000026856,AL,5000.0,5053.0,,220kV GHODBUNDER REC-STN,BHAYANDAR WEST REC-STN,51,33088,2013-08-31,33KV,60.134,58.61,56.579,69.005,79.916,68.106,56.995,59.276,61.692,65.06,60.456,56.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0908999999999995,0.16666666666666666,1.0396964922464549,5.0,2024.0,0.4735187888145447,13991.983333333334,2.0,1.1163333333333332,0.3439530332681018,0.16666666666666666,1.0396964922464549,0.8208967476070861,51,0.4735187888145447,7.146949622343271e-05,1.9588122718391172,2.0,1.1163333333333332,0.048780487790600825,0.6110680873792661,0.5526901473140708,0.1520066840541557,0.7575757575642791,0.2467757234949741,0.06040996050230078,0.8842765962062434,0.6666666664444444,0.0020422704672604978,52,6,Moderate,Long length (ℓ),Long length (ℓ); Recent-8m faults (u); High predicted faults (p)
220GHO32,33232,2431.7,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → SWNO_33232 -> SWNO_220GHO32 → JT.NO.01,XLPE,1.0,Y,AL,HT11KV6908548056,AL,5000.0,5053.0,,220kV GHODBUNDER REC-STN,SADGURU REC-STN,16,33232,2015-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,2.4316999999999998,,,0.0,,0.0,,0.0,,0.3009784735812133,,,0.0,16,,,1.2330557652176004,0.0,,0.0,0.0,0.47385953993171526,0.0,0.22727272726928374,0.0,0.0,0.5441755283104489,0.0,0.0,100,10,Good,No recorded faults,No recorded faults
