SWITCH_ID,YEAR,MONTH,YM,PRED_FAULTS
33065,2024,10,2024-10,0.08101291954517365
33065,2024,11,2024-11,0.0659298449754715
33065,2024,12,2024-12,0.06000843644142151
33069,2024,1,2024-01,0.04776606336236
33069,2024,2,2024-02,0.02797379530966282
33069,2024,3,2024-03,0.05177687481045723
33069,2024,4,2024-04,0.10212785750627518
33069,2024,5,2024-05,0.08324678987264633
33069,2024,6,2024-06,0.05029289424419403
33069,2024,7,2024-07,0.031355518847703934
33069,2024,8,2024-08,0.041020847856998444
33069,2024,9,2024-09,0.02305779419839382
33069,2024,10,2024-10,0.04376653954386711
33069,2024,11,2024-11,0.05726853385567665
33069,2024,12,2024-12,0.0382765457034111
33070,2024,1,2024-01,0.062120385468006134
33070,2024,2,2024-02,0.034155797213315964
33070,2024,3,2024-03,0.06779419630765915
33070,2024,4,2024-04,0.13886140286922455
33070,2024,5,2024-05,0.11739395558834076
33070,2024,6,2024-06,0.06986161321401596
33070,2024,7,2024-07,0.048236388713121414
33070,2024,8,2024-08,0.06823655217885971
33070,2024,9,2024-09,0.03196850046515465
33070,2024,10,2024-10,0.053942203521728516
33070,2024,11,2024-11,0.08375142514705658
33070,2024,12,2024-12,0.05556679144501686
33074,2024,1,2024-01,0.0954897552728653
33074,2024,2,2024-02,0.05971083417534828
33074,2024,3,2024-03,0.10262953490018845
33074,2024,4,2024-04,0.13519716262817383
33074,2024,5,2024-05,0.2050790637731552
33074,2024,6,2024-06,0.10867307335138321
33074,2024,7,2024-07,0.05789227783679962
33074,2024,8,2024-08,0.07531871646642685
33074,2024,9,2024-09,0.06824186444282532
33074,2024,10,2024-10,0.10077212750911713
33074,2024,11,2024-11,0.0897926390171051
33074,2024,12,2024-12,0.0751119926571846
33075,2024,1,2024-01,0.060026489198207855
33075,2024,2,2024-02,0.04608408734202385
33075,2024,3,2024-03,0.09142790734767914
33075,2024,4,2024-04,0.09057803452014923
33075,2024,5,2024-05,0.10451526194810867
33075,2024,6,2024-06,0.06718937307596207
33075,2024,7,2024-07,0.03173846751451492
33075,2024,8,2024-08,0.030661968514323235
33075,2024,9,2024-09,0.028409922495484352
33075,2024,10,2024-10,0.07062464207410812
33075,2024,11,2024-11,0.05422569438815117
33075,2024,12,2024-12,0.050848767161369324
33081,2024,1,2024-01,0.0735437348484993
33081,2024,2,2024-02,0.04369086027145386
33081,2024,3,2024-03,0.09331927448511124
