FEEDER_ID,FROM_TO,SOURCE_LOCATION,DESTINATION_LOCATION,LOCATION,RANK,LATEST_DT_DATE,DT_LOAD,DT_LOAD_CAL
15454,15454-38196,1S-MH-MU-ZST-RSTN-24TH,1S-MH-MU-ZST-CL02-1238,1S-MH-MU-ZST-CL02-1238,0,2025-04-04,127.425882352941,7.04013085915752
15454,38195-34116,1S-MH-MU-ZST-CL02-1238,1S-MH-MU-ZST-CL02-0894,1S-MH-MU-ZST-CL02-0894,1,2025-04-04,233.628926553672,12.907724749879986
15454,34114-32764,1S-MH-MU-ZST-CL02-0894,1S-MH-MU-ZST-CL01-0860,1S-MH-MU-ZST-CL01-0860,2,2025-04-04,134.062122905028,7.40677538252159
15454,32766-31556,1S-MH-MU-ZST-CL01-0860,1S-MH-MU-ZST-CL02-0815,1S-MH-MU-ZST-CL02-0815,3,2025-04-04,245.58708994709,13.568399281382705
15454,31555-04467,1S-MH-MU-ZST-CL02-0815,1S-MH-MU-ZST-CL02-0054,1S-MH-MU-ZST-CL02-0054,4,2025-04-04,364.485990338164,20.137424367233145
15454,04465-17733,1S-MH-MU-ZST-CL02-0054,1S-MH-MU-ZST-CL02-0003,1S-MH-MU-ZST-CL02-0003,5,2025-04-04,199.465048543689,11.020210475657477
15454,04466-35381,1S-MH-MU-ZST-CL02-0054,1S-MH-MU-ZST-CL02-0645,1S-MH-MU-ZST-CL02-0645,5,,,
15454,40767-09016,1S-MH-MU-ZST-CL02-0054,1S-MH-MU-ZST-CL02-0526,1S-MH-MU-ZST-CL02-0526,5,2025-04-04,280.494634146341,15.497000242166086
15454,17731-38557,1S-MH-MU-ZST-CL02-0003,1S-MH-MU-ZST-CL02-1240,1S-MH-MU-ZST-CL02-1240,6,2025-04-04,118.430769230769,6.543161387150138
15454,38558-10421,1S-MH-MU-ZST-CL02-1240,1S-MH-MU-ZST-CL03-0344,1S-MH-MU-ZST-CL03-0344,7,2025-04-04,295.293658536585,16.314629018764286
15451,15451-31551,1S-MH-MU-ZST-RSTN-24TH,1S-MH-MU-ZST-CL02-0885,1S-MH-MU-ZST-CL02-0885,0,2025-04-04,372.357926829268,20.57233964495396
15451,31553-39603,1S-MH-MU-ZST-CL02-0885,1S-MH-MU-ZST-RSTN-KHAR,1S-MH-MU-ZST-RSTN-KHAR,1,2025-04-04,102.345161290323,5.654450375236714
15451,39786-39785,1S-MH-MU-ZST-CL02-0885,1S-MH-MU-ZST-CL02-0414,1S-MH-MU-ZST-CL02-0414,1,2025-04-04,442.128985507246,24.427108975994706
15451,15770-29785,1S-MH-MU-ZST-CL02-0414,1S-MH-MU-ZST-CL02-0198,1S-MH-MU-ZST-CL02-0198,2,2025-04-04,536.223300970874,29.62570977619941
15451,29783-37301,1S-MH-MU-ZST-CL02-0198,1S-MH-MU-ZST-CL02-1121,1S-MH-MU-ZST-CL02-1121,3,2025-04-04,312.798504672897,17.28175127990522
15451,37302-06351,1S-MH-MU-ZST-CL02-1121,1S-MH-MU-ZST-CL02-0200,1S-MH-MU-ZST-CL02-0200,4,2025-04-04,541.471844660194,29.91568567207333
15451,06353-38538,1S-MH-MU-ZST-CL02-0200,1S-MH-MU-ZST-CL02-1253,1S-MH-MU-ZST-CL02-1253,5,2025-04-04,133.054782608696,7.351121010152898
15451,18940-00719,1S-MH-MU-ZST-CL02-0200,1S-MH-MU-ZST-CL02-0296,1S-MH-MU-ZST-CL02-0296,5,2025-04-04,301.433816425121,16.653865555588503
15451,38537-05999,1S-MH-MU-ZST-CL02-1253,1S-MH-MU-ZST-CL02-0013,1S-MH-MU-ZST-CL02-0013,6,2025-04-04,267.611707317073,14.785233613187318
15451,30975-36876,1S-MH-MU-ZST-CL02-0013,1S-MH-MU-ZST-CL02-1164,1S-MH-MU-ZST-CL02-1164,7,2025-04-04,124.663414634146,6.887507750920778
15451,06001-39046,1S-MH-MU-ZST-CL02-0013,1S-MH-MU-ZST-CL02-1278,1S-MH-MU-ZST-CL02-1278,7,2025-04-04,106.736585365854,5.897071415632276
15451,36874-32412,1S-MH-MU-ZST-CL02-1164,1S-MH-MU-ZST-CL02-0842,1S-MH-MU-ZST-CL02-0842,8,2025-04-04,431.272375690608,23.82729399033703
15451,32410-35496,1S-MH-MU-ZST-CL02-0842,1S-MH-MU-ZST-CL02-0978,1S-MH-MU-ZST-CL02-0978,9,2025-04-04,194.115231788079,10.7246393614023
15451,35494-40416,1S-MH-MU-ZST-CL02-0978,1S-MH-MU-ZST-CL02-1347,1S-MH-MU-ZST-CL02-1347,10,2025-04-04,197.109152542373,10.89004997895484
15452,15452-44097,1S-MH-MU-ZST-RSTN-24TH,1S-MH-MU-ZST-CL03-1207,1S-MH-MU-ZST-CL03-1207,0,,,
15452,44100-37567,1S-MH-MU-ZST-CL03-1207,1S-MH-MU-ZST-CL03-1207,1S-MH-MU-ZST-CL03-1207,1,,,
15452,37568-31740,1S-MH-MU-ZST-CL03-1207,1S-MH-MU-ZST-CL03-0822,1S-MH-MU-ZST-CL03-0822,1,2025-04-04,189.526775956284,10.471132547081577
15452,39817-29542,1S-MH-MU-ZST-CL03-1207,1S-MH-MU-ZST-CL02-0746,1S-MH-MU-ZST-CL02-0746,1,2025-04-04,440.952195121951,24.362092684537302
15452,31738-32926,1S-MH-MU-ZST-CL03-0822,1S-MH-MU-ZST-CL02-0867,1S-MH-MU-ZST-CL02-0867,2,2025-04-04,316.192222222222,17.469250202456063
15452,29544-29539,1S-MH-MU-ZST-CL02-0746,1S-MH-MU-ZST-CL02-0745,1S-MH-MU-ZST-CL02-0745,2,2025-04-04,505.552912621359,27.931206716893875
15452,32928-41902,1S-MH-MU-ZST-CL02-0867,1S-MH-MU-ZST-RSTN-BAND,1S-MH-MU-ZST-RSTN-BAND,3,2025-02-07,403.060933660934,22.26864483722126
15452,29541-26907,1S-MH-MU-ZST-CL02-0745,1S-MH-MU-ZST-CL02-0698,1S-MH-MU-ZST-CL02-0698,3,2025-04-04,580.929807692308,32.095691947505415
15452,41902-43307,1S-MH-MU-ZST-RSTN-BAND,1S-MH-MU-ZST-CL01-1398,1S-MH-MU-ZST-CL01-1398,4,,,
15452,26905-01011,1S-MH-MU-ZST-CL02-0698,1S-MH-MU-ZST-CL02-0298,1S-MH-MU-ZST-CL02-0298,4,2025-04-04,158.605940594059,8.762792583450121
15452,31954-31955,1S-MH-MU-ZST-CL02-0298,1S-MH-MU-ZST-CL02-0298,1S-MH-MU-ZST-CL02-0298,5,2025-04-04,158.605940594059,8.762792583450121
15452,02661-05952,1S-MH-MU-ZST-CL02-0298,1S-MH-MU-ZST-CL02-0005,1S-MH-MU-ZST-CL02-0005,5,2025-04-04,263.413658536585,14.553296331514021
15452,05954-39984,1S-MH-MU-ZST-CL02-0005,1S-MH-MU-ZST-CL02-0942,1S-MH-MU-ZST-CL02-0942,6,2024-10-04,18.2971428571429,1.0108957276528703
15452,39982-37631,1S-MH-MU-ZST-CL02-0942,1S-MH-MU-ZST-CL02-1052,1S-MH-MU-ZST-CL02-1052,7,2025-04-04,252.970588235294,13.976328920067463
15452,37629-32992,1S-MH-MU-ZST-CL02-1052,1S-MH-MU-ZST-CL02-0872,1S-MH-MU-ZST-CL02-0872,8,2025-04-04,189.901123595506,10.491814816007444
15452,32990-32887,1S-MH-MU-ZST-CL02-0872,1S-MH-MU-ZST-CL02-0865,1S-MH-MU-ZST-CL02-0865,9,2025-04-04,218.538888888889,12.074017830469073
15452,32889-44229,1S-MH-MU-ZST-CL02-0865,1S-MH-MU-ZST-CL02-0996,1S-MH-MU-ZST-CL02-0996,10,,,
15452,44230-02469,1S-MH-MU-ZST-CL02-0996,1S-MH-MU-ZST-CL02-0114,1S-MH-MU-ZST-CL02-0114,11,2025-04-04,367.00621761658,20.276663974660178
15452,02467-25702,1S-MH-MU-ZST-CL02-0114,1S-MH-MU-ZST-CL02-0657,1S-MH-MU-ZST-CL02-0657,12,2025-04-04,249.790338164251,13.800623825846698
15452,25700-00528,1S-MH-MU-ZST-CL02-0657,1S-MH-MU-ZST-CL02-0541,1S-MH-MU-ZST-CL02-0541,13,2025-04-04,243.174879227053,13.435127462382182
15455,15455-26553,1S-MH-MU-ZST-RSTN-24TH,1S-MH-MU-ZST-CL02-0683,1S-MH-MU-ZST-CL02-0683,0,2025-04-04,338.885294117647,18.72301586442383
15455,26555-29004,1S-MH-MU-ZST-CL02-0683,1S-MH-MU-ZST-CL02-0728,1S-MH-MU-ZST-CL02-0728,1,2025-04-04,383.668932038835,21.197259444240924
15455,29003-36632,1S-MH-MU-ZST-CL02-0728,1S-MH-MU-ZST-CL02-1158,1S-MH-MU-ZST-CL02-1158,2,2025-04-04,480.409836065574,26.542081164957242
15455,36631-39108,1S-MH-MU-ZST-CL02-1158,1S-MH-MU-ZST-CL02-0490,1S-MH-MU-ZST-CL02-0490,3,2025-04-04,338.064734299517,18.677680894865595
15455,39107-35015,1S-MH-MU-ZST-CL02-0490,1S-MH-MU-ZST-CL02-0969,1S-MH-MU-ZST-CL02-0969,4,2025-04-04,349.579268292683,19.31384542123378
15455,35013-43066,1S-MH-MU-ZST-CL02-0969,1S-MH-MU-ZST-CL02-0031,1S-MH-MU-ZST-CL02-0031,5,2025-04-04,297.849019607843,16.455809727124812
29198,29198-30178,1S-MH-MU-ZET-RSTN-ACRO,1S-MH-MU-ZET-CL11-9179,1S-MH-MU-ZET-CL11-9179,0,2025-04-04,206.154891304348,11.389816458308458
29198,30179-30487,1S-MH-MU-ZET-CL11-9179,1S-MH-MU-ZET-CL11-9183,1S-MH-MU-ZET-CL11-9183,1,2025-04-04,191.034340659341,10.554423732452939
29199,29199-30083,1S-MH-MU-ZET-RSTN-ACRO,1S-MH-MU-ZET-CL11-9180,1S-MH-MU-ZET-CL11-9180,0,2025-04-04,292.810240963855,16.177423104493865
29199,30084-30694,1S-MH-MU-ZET-CL11-9180,1S-MH-MU-ZET-CL11-9198,1S-MH-MU-ZET-CL11-9198,1,2025-04-04,153.460879120879,8.478533958901066
29199,30695-30488,1S-MH-MU-ZET-CL11-9198,1S-MH-MU-ZET-CL11-9183,1S-MH-MU-ZET-CL11-9183,2,2025-04-04,191.034340659341,10.554423732452939
29201,29201-02609,1S-MH-MU-ZET-RSTN-ACRO,1S-MH-MU-ZET-CL11-8539,1S-MH-MU-ZET-CL11-8539,0,2025-04-04,246.674371859296,13.628470334463772
29201,02610-12508,1S-MH-MU-ZET-CL11-8539,1S-MH-MU-ZET-CL11-8863,1S-MH-MU-ZET-CL11-8863,1,2025-04-04,95.7461386138614,5.289862095940681
29201,12509-32786,1S-MH-MU-ZET-CL11-8863,1S-MH-MU-ZET-CL11-8141,1S-MH-MU-ZET-CL11-8141,2,2025-04-04,785.511224489796,43.39857578092405
29201,36479-16376,1S-MH-MU-ZET-CL11-8141,1S-MH-MU-ZET-CL11-8140,1S-MH-MU-ZET-CL11-8140,3,2025-04-04,1505.8702020202,83.19756617234437
29201,32785-11535,1S-MH-MU-ZET-CL11-8141,1S-MH-MU-ZET-CL11-8138,1S-MH-MU-ZET-CL11-8138,3,2025-04-04,1242.79086294416,68.6627405997338
29201,19391-35759,1S-MH-MU-ZET-CL11-8141,1S-MH-MU-ZET-CL11-9488,1S-MH-MU-ZET-CL11-9488,3,,,
29201,35757-30452,1S-MH-MU-ZET-CL11-9488,1S-MH-MU-ZET-CL11-8879,1S-MH-MU-ZET-CL11-8879,4,2024-02-14,303.174585635359,16.750041017036153
29201,30451-11634,1S-MH-MU-ZET-CL11-8879,1S-MH-MU-ZET-CL11-8872,1S-MH-MU-ZET-CL11-8872,5,2025-04-04,478.834517766497,26.45504667270543
29201,32723-13745,1S-MH-MU-ZET-CL11-8872,1S-MH-MU-ZET-CL11-8875,1S-MH-MU-ZET-CL11-8875,6,2025-04-04,557.860606060606,30.82114555783528
29201,13744-26807,1S-MH-MU-ZET-CL11-8875,1S-MH-MU-ZET-CL11-9056,1S-MH-MU-ZET-CL11-9056,7,2025-04-04,337.585435897436,18.65120021912745
29201,26809-11688,1S-MH-MU-ZET-CL11-9056,1S-MH-MU-ZET-CL11-8871,1S-MH-MU-ZET-CL11-8871,8,2025-04-04,565.167326732673,31.22483332308995
29202,29202-05297,1S-MH-MU-ZET-RSTN-ACRO,1S-MH-MU-ZET-CL11-8177,1S-MH-MU-ZET-CL11-8177,0,2025-04-04,288.273195876289,15.926756673620018
29202,05298-31036,1S-MH-MU-ZET-CL11-8177,1S-MH-MU-ZET-CL11-8049,1S-MH-MU-ZET-CL11-8049,1,2025-04-04,149.088712871287,8.236976890849032
29202,05296-17595,1S-MH-MU-ZET-CL11-8177,1S-MH-MU-ZET-CL11-8036,1S-MH-MU-ZET-CL11-8036,1,2025-04-04,233.914343434343,12.92349369848158
29202,17631-07335,1S-MH-MU-ZET-CL11-8177,1S-MH-MU-ZET-CL08-8499,1S-MH-MU-ZET-CL08-8499,1,2025-04-04,524.116534653465,28.95682510707291
29202,17596-12373,1S-MH-MU-ZET-CL11-8036,1S-MH-MU-ZET-CL12-8090,1S-MH-MU-ZET-CL12-8090,2,2025-04-04,193.23085106383,10.675778361477775
29202,07336-10190,1S-MH-MU-ZET-CL08-8499,1S-MH-MU-ZET-CL08-8221,1S-MH-MU-ZET-CL08-8221,2,2025-04-04,669.548717948718,36.9917830184939
29202,07337-25661,1S-MH-MU-ZET-CL08-8499,1S-MH-MU-ZET-CL08-9011,1S-MH-MU-ZET-CL08-9011,2,2025-04-04,517.635828877005,28.598773698022388
29202,12372-12151,1S-MH-MU-ZET-CL12-8090,1S-MH-MU-ZET-CL12-8524,1S-MH-MU-ZET-CL12-8524,3,2025-04-04,177.18170212766,9.789081666878527
29202,10188-41048,1S-MH-MU-ZET-CL08-8221,1S-MH-MU-ZET-CL08-9765,1S-MH-MU-ZET-CL08-9765,3,2025-04-04,365.486222222222,20.192686008143472
29202,41047-39969,1S-MH-MU-ZET-CL08-9765,1S-MH-MU-ZET-CL08-9732,1S-MH-MU-ZET-CL08-9732,4,2025-04-04,110.665762711864,6.114153865241143
29203,29203-17065,1S-MH-MU-ZET-RSTN-ACRO,1S-MH-MU-ZET-CL11-8553,1S-MH-MU-ZET-CL11-8553,0,,,
29203,17067-10672,1S-MH-MU-ZET-CL11-8553,1S-MH-MU-ZET-CL11-8003,1S-MH-MU-ZET-CL11-8003,1,2025-04-04,221.402841530055,12.232247861887592
29203,17066-18431,1S-MH-MU-ZET-CL11-8553,1S-MH-MU-ZET-CL11-8852,1S-MH-MU-ZET-CL11-8852,1,,,
29203,18433-06021,1S-MH-MU-ZET-CL11-8852,1S-MH-MU-ZET-CL11-8240,1S-MH-MU-ZET-CL11-8240,2,2025-04-04,10.6036363636364,0.5858384984626203
29203,06020-19377,1S-MH-MU-ZET-CL11-8240,1S-MH-MU-ZET-CL11-9871,1S-MH-MU-ZET-CL11-9871,3,2025-04-04,295.107692307692,16.304354602275144
29203,19378-25697,1S-MH-MU-ZET-CL11-9871,1S-MH-MU-ZET-CL11-9014,1S-MH-MU-ZET-CL11-9014,4,2025-04-04,212.682828282828,11.750477335990595
29203,25698-02883,1S-MH-MU-ZET-CL11-9014,1S-MH-MU-ZET-CL11-8548,1S-MH-MU-ZET-CL11-8548,5,,,
29203,02881-38596,1S-MH-MU-ZET-CL11-8548,1S-MH-MU-ZET-CL11-9681,1S-MH-MU-ZET-CL11-9681,6,2025-04-04,184.4284,10.189453242699713
29203,38597-16414,1S-MH-MU-ZET-CL11-9681,1S-MH-MU-ZET-CL11-8218,1S-MH-MU-ZET-CL11-8218,7,2025-04-04,282.133,15.587518038016908
29203,38598-30489,1S-MH-MU-ZET-CL11-9681,1S-MH-MU-ZET-CL11-9183,1S-MH-MU-ZET-CL11-9183,7,2025-04-04,191.034340659341,10.554423732452939
29207,29207-06630,1S-MH-MU-ZET-RSTN-ACRO,1S-MH-MU-ZET-CL11-8898,1S-MH-MU-ZET-CL11-8898,0,2025-04-04,234.644946236559,12.96385864819738
29207,11436-00842,1S-MH-MU-ZET-CL11-8898,1S-MH-MU-ZET-CL11-8324,1S-MH-MU-ZET-CL11-8324,1,2025-04-04,118.4146,6.542268056074819
29207,14441-02872,1S-MH-MU-ZET-CL11-8324,1S-MH-MU-ZET-CL11-8116,1S-MH-MU-ZET-CL11-8116,2,,,
29207,02207-29494,1S-MH-MU-ZET-CL11-8324,1S-MH-MU-ZET-CL11-9139,1S-MH-MU-ZET-CL11-9139,2,2021-04-16,278.701986754967,15.397958571929543
29207,02874-25279,1S-MH-MU-ZET-CL11-8116,1S-MH-MU-ZET-RSTN-CHEM,1S-MH-MU-ZET-RSTN-CHEM,3,2025-02-07,462.579396984925,25.556970274719735
29207,29493-04973,1S-MH-MU-ZET-CL11-9139,1S-MH-MU-ZET-CL11-8749,1S-MH-MU-ZET-CL11-8749,3,2025-04-04,296.758793969849,16.395576036639333
29209,29209-26899,1S-MH-MU-ZET-RSTN-ACRO,1S-MH-MU-ZET-CL11-9060,1S-MH-MU-ZET-CL11-9060,0,2025-04-04,236.16,13.047563595389668
29209,26901-17394,1S-MH-MU-ZET-CL11-9060,1S-MH-MU-ZET-CL11-8878,1S-MH-MU-ZET-CL11-8878,1,,,
29209,29252-43105,1S-MH-MU-ZET-CL11-8878,1S-MH-MU-ZET-CL11-9866,1S-MH-MU-ZET-CL11-9866,2,,,
29209,29253-29251,1S-MH-MU-ZET-CL11-8878,1S-MH-MU-ZET-CL11-8878,1S-MH-MU-ZET-CL11-8878,2,,,
29209,43104-14389,1S-MH-MU-ZET-CL11-9866,1S-MH-MU-ZET-CL11-8534,1S-MH-MU-ZET-CL11-8534,3,2025-04-04,444.648205128205,24.566292911526617
29209,14392-11690,1S-MH-MU-ZET-CL11-8534,1S-MH-MU-ZET-CL11-8871,1S-MH-MU-ZET-CL11-8871,4,2025-04-04,565.167326732673,31.22483332308995
29211,29211-04706,1S-MH-MU-ZET-RSTN-ACRO,1S-MH-MU-ZET-CL11-8322,1S-MH-MU-ZET-CL11-8322,0,2025-04-04,250.51144278607,13.840464012212351
29211,04708-02982,1S-MH-MU-ZET-CL11-8322,1S-MH-MU-ZET-CL11-8909,1S-MH-MU-ZET-CL11-8909,1,,,
29211,02984-13325,1S-MH-MU-ZET-CL11-8909,1S-MH-MU-ZET-CL11-8706,1S-MH-MU-ZET-CL11-8706,2,2025-04-04,90.6574874371859,5.008720074250182
29211,13324-26176,1S-MH-MU-ZET-CL11-8706,1S-MH-MU-ZET-CL11-8323,1S-MH-MU-ZET-CL11-8323,3,2025-04-04,253.173267326733,13.98752670265133
29211,26177-34431,1S-MH-MU-ZET-CL11-8323,1S-MH-MU-ZET-CL11-9353,1S-MH-MU-ZET-CL11-9353,4,2025-04-04,255.99375,14.143355069221224
29211,34432-32515,1S-MH-MU-ZET-CL11-9353,1S-MH-MU-ZET-CL11-8605,1S-MH-MU-ZET-CL11-8605,5,2025-04-04,396.540298507463,21.90838737682472
29212,29212-06713,1S-MH-MU-ZET-RSTN-ACRO,1S-MH-MU-ZET-CL11-8890,1S-MH-MU-ZET-CL11-8890,0,2025-04-04,93.5012121212121,5.1658325347117815
29212,06711-12818,1S-MH-MU-ZET-CL11-8890,1S-MH-MU-ZET-CL11-8060,1S-MH-MU-ZET-CL11-8060,1,,,
29212,12820-02926,1S-MH-MU-ZET-CL11-8060,1S-MH-MU-ZET-CL11-8877,1S-MH-MU-ZET-CL11-8877,2,2008-08-25,24.0233333333333,1.3272610494576165
29212,02927-14001,1S-MH-MU-ZET-CL11-8877,1S-MH-MU-ZET-CL11-8049,1S-MH-MU-ZET-CL11-8049,3,2025-04-04,149.088712871287,8.236976890849032
29213,29213-14919,1S-MH-MU-ZET-RSTN-ACRO,1S-MH-MU-ZET-CL11-8054,1S-MH-MU-ZET-CL11-8054,0,2025-04-04,477.597014925373,26.38667608912209
29213,14921-28926,1S-MH-MU-ZET-CL11-8054,1S-MH-MU-ZET-CL11-9108,1S-MH-MU-ZET-CL11-9108,1,,,
29213,28925-15620,1S-MH-MU-ZET-CL11-9108,1S-MH-MU-ZET-CL11-8357,1S-MH-MU-ZET-CL11-8357,2,2025-04-04,169.899108280255,9.386726880448098
29213,15622-14292,1S-MH-MU-ZET-CL11-8357,1S-MH-MU-ZET-CL11-8889,1S-MH-MU-ZET-CL11-8889,3,,,
10205,10205-18556,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL09-2382,1S-MH-MU-ZSC-CL09-2382,0,2025-04-04,616.32,34.0509586513828
10205,10205-10634,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL09-2723,1S-MH-MU-ZSC-CL09-2723,0,2025-03-06,473.442574257426,26.157148104627208
10205,18558-18559,1S-MH-MU-ZSC-CL09-2382,1S-MH-MU-ZSC-CL09-2383,1S-MH-MU-ZSC-CL09-2383,1,2025-04-04,674.080487804878,37.24215799900676
10205,16951-04853,1S-MH-MU-ZSC-CL09-2723,1S-MH-MU-ZSC-CL09-2366,1S-MH-MU-ZSC-CL09-2366,1,2025-03-06,148.855367231638,8.224084817369073
10205,10632-00573,1S-MH-MU-ZSC-CL09-2723,1S-MH-MU-ZSC-CL09-2074,1S-MH-MU-ZSC-CL09-2074,1,2025-01-03,207.08087431694,11.440975935972094
10205,04855-06089,1S-MH-MU-ZSC-CL09-2366,1S-MH-MU-ZSC-CL09-2348,1S-MH-MU-ZSC-CL09-2348,2,2025-03-06,400.698507462687,22.13812355478121
10205,00572-39962,1S-MH-MU-ZSC-CL09-2074,1S-MH-MU-ZSC-CL06-3404,1S-MH-MU-ZSC-CL06-3404,2,,,
10205,00574-39130,1S-MH-MU-ZSC-CL09-2074,1S-MH-MU-ZSC-CL09-3373,1S-MH-MU-ZSC-CL09-3373,2,2025-04-04,50.304,2.7792371235708075
10205,06088-25212,1S-MH-MU-ZSC-CL09-2348,1S-MH-MU-ZSC-CL09-2019,1S-MH-MU-ZSC-CL09-2019,3,2025-03-06,212.974384236453,11.76658546118765
10205,39964-39632,1S-MH-MU-ZSC-CL06-3404,1S-MH-MU-ZSC-CL06-3489,1S-MH-MU-ZSC-CL06-3489,3,2025-04-04,203.070422535211,11.219403168914367
10205,39131-28802,1S-MH-MU-ZSC-CL09-3373,1S-MH-MU-ZSC-CL09-3058,1S-MH-MU-ZSC-CL09-3058,3,2025-03-06,126.298109452736,6.977822726380666
10205,39633-05821,1S-MH-MU-ZSC-CL06-3489,1S-MH-MU-ZSC-CL06-2088,1S-MH-MU-ZSC-CL06-2088,4,2025-04-04,508.627872860636,28.101094671142103
10205,28803-32963,1S-MH-MU-ZSC-CL09-3058,1S-MH-MU-ZSC-CL08-3241,1S-MH-MU-ZSC-CL08-3241,4,2025-04-04,103.742576687117,5.731655940357167
10205,32965-04857,1S-MH-MU-ZSC-CL08-3241,1S-MH-MU-ZSC-CL09-2185,1S-MH-MU-ZSC-CL09-2185,5,2025-03-06,225.762871794872,12.473134430984913
10206,10206-04804,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL09-2298,1S-MH-MU-ZSC-CL09-2298,0,2025-04-04,335.924,18.55940783035941
10206,04806-04856,1S-MH-MU-ZSC-CL09-2298,1S-MH-MU-ZSC-CL09-2185,1S-MH-MU-ZSC-CL09-2185,1,2025-03-06,225.762871794872,12.473134430984913
10206,16854-18162,1S-MH-MU-ZSC-CL09-2185,1S-MH-MU-ZSC-CL09-2027,1S-MH-MU-ZSC-CL09-2027,2,2025-04-04,450.488730964467,24.888975128155785
10206,04858-40848,1S-MH-MU-ZSC-CL09-2185,1S-MH-MU-ZSC-CL08-3291,1S-MH-MU-ZSC-CL08-3291,2,2025-04-04,105.8,5.84532617036004
10206,18160-10129,1S-MH-MU-ZSC-CL09-2027,1S-MH-MU-ZSC-CL07-2739,1S-MH-MU-ZSC-CL07-2739,3,2024-11-04,302.032124352332,16.68692136829985
10206,40847-29393,1S-MH-MU-ZSC-CL08-3291,1S-MH-MU-ZSC-CL09-3085,1S-MH-MU-ZSC-CL09-3085,3,2025-03-06,115.45306122449,6.378646504949823
10206,10131-35474,1S-MH-MU-ZSC-CL07-2739,1S-MH-MU-ZSC-CL07-3317,1S-MH-MU-ZSC-CL07-3317,4,2025-04-04,139.493333333333,7.706843401928997
10206,29395-29956,1S-MH-MU-ZSC-CL09-3085,1S-MH-MU-ZSC-CL09-3112,1S-MH-MU-ZSC-CL09-3112,4,2025-03-06,92.7811518324607,5.126050046525811
10206,35475-01045,1S-MH-MU-ZSC-CL07-3317,1S-MH-MU-ZSC-CL07-2297,1S-MH-MU-ZSC-CL07-2297,5,2025-04-04,247.094257425743,13.651668520570663
10206,29954-29957,1S-MH-MU-ZSC-CL09-3112,1S-MH-MU-ZSC-CL09-3113,1S-MH-MU-ZSC-CL09-3113,5,2025-04-04,86.8979411764706,4.80100954356551
10206,01047-35450,1S-MH-MU-ZSC-CL07-2297,1S-MH-MU-ZSC-CL09-3297,1S-MH-MU-ZSC-CL09-3297,6,2025-03-06,245.26693877551,13.550711303861835
10206,29959-09025,1S-MH-MU-ZSC-CL09-3113,1S-MH-MU-ZSC-CL09-2075,1S-MH-MU-ZSC-CL09-2075,6,2025-03-06,69.7196019900498,3.851926409258261
10207,10207-41773,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL05-3321,1S-MH-MU-ZSC-CL05-3321,0,2025-03-06,51.8222222222222,2.863117124402354
10207,41772-35754,1S-MH-MU-ZSC-CL05-3321,1S-MH-MU-ZSC-CL09-3211,1S-MH-MU-ZSC-CL09-3211,1,,,
10207,35755-15803,1S-MH-MU-ZSC-CL09-3211,1S-MH-MU-ZSC-CL09-2281,1S-MH-MU-ZSC-CL09-2281,2,2025-03-06,174.999203980099,9.668501198648842
10207,15801-34616,1S-MH-MU-ZSC-CL09-2281,1S-MH-MU-ZSC-CL06-3280,1S-MH-MU-ZSC-CL06-3280,3,2025-04-04,221.530683229814,12.239310966171756
10207,34614-07119,1S-MH-MU-ZSC-CL06-3280,1S-MH-MU-ZSC-CL06-2835,1S-MH-MU-ZSC-CL06-2835,4,2025-04-04,369.524,20.41576850450022
10207,32854-18508,1S-MH-MU-ZSC-CL06-2835,1S-MH-MU-ZSC-CL06-2221,1S-MH-MU-ZSC-CL06-2221,5,2025-04-04,362.48085106383,20.026642769166212
10207,07118-15373,1S-MH-MU-ZSC-CL06-2835,1S-MH-MU-ZSC-CL06-2222,1S-MH-MU-ZSC-CL06-2222,5,2025-04-04,149.62137254902,8.26640571461225
10207,07117-37387,1S-MH-MU-ZSC-CL06-2835,1S-MH-MU-ZSC-CL06-3428,1S-MH-MU-ZSC-CL06-3428,5,2025-04-04,93.3420560747664,5.157039349423878
10209,10209-14433,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL09-2244,1S-MH-MU-ZSC-CL09-2244,0,2025-03-06,431.832352941177,23.85823207802661
10209,14435-07339,1S-MH-MU-ZSC-CL09-2244,1S-MH-MU-ZSC-CL09-2432,1S-MH-MU-ZSC-CL09-2432,1,2025-03-06,297.315490196078,16.426332851574276
10209,07341-32373,1S-MH-MU-ZSC-CL09-2432,1S-MH-MU-ZSC-CL09-3225,1S-MH-MU-ZSC-CL09-3225,2,2025-04-04,237.836470588235,13.14018663322756
10209,32374-32272,1S-MH-MU-ZSC-CL09-3225,1S-MH-MU-ZSC-CL09-3168,1S-MH-MU-ZSC-CL09-3168,3,2025-04-04,281.452081871345,15.549898108363795
10209,32274-16164,1S-MH-MU-ZSC-CL09-3168,1S-MH-MU-ZSC-CL09-2806,1S-MH-MU-ZSC-CL09-2806,4,2025-04-04,280.222772277228,15.481980192088114
