FEEDER_ID,FROM_TO,SOURCE_LOCATION,DESTINATION_LOCATION,LOCATION,RANK,LATEST_DT_DATE,DT_LOAD
35036,12379-12182,1S-MH-MU-ZNT-CL10-6203,1S-MH-MU-ZNT-CL10-6552,1S-MH-MU-ZNT-CL10-6552,3,2025-04-04,279.590753768844
35036,30946-17059,1S-MH-MU-ZNT-CL10-7120,1S-MH-MU-ZNT-CL10-6112,1S-MH-MU-ZNT-CL10-6112,4,2025-04-04,249.594341463415
35036,12183-41888,1S-MH-MU-ZNT-CL10-6552,1S-MH-MU-ZNT-CL10-7030,1S-MH-MU-ZNT-CL10-7030,4,2025-04-04,119.898378378378
35036,17060-35238,1S-MH-MU-ZNT-CL10-6112,1S-MH-MU-ZNT-CL03-7349,1S-MH-MU-ZNT-CL03-7349,5,2025-04-04,203.2975
35036,35240-32397,1S-MH-MU-ZNT-CL03-7349,1S-MH-MU-ZNT-CL10-7270,1S-MH-MU-ZNT-CL10-7270,6,2025-04-04,150.974831460674
35036,32399-17063,1S-MH-MU-ZNT-CL10-7270,1S-MH-MU-ZNT-CL11-6333,1S-MH-MU-ZNT-CL11-6333,7,2025-04-04,355.9864
35037,35037-10003,1S-MH-MU-ZNT-RSTN-SHAN,1S-MH-MU-ZNT-CL10-6672,1S-MH-MU-ZNT-CL10-6672,0,2025-04-04,225.192975609756
35037,10004-11543,1S-MH-MU-ZNT-CL10-6672,1S-MH-MU-ZNT-CL11-6147,1S-MH-MU-ZNT-CL11-6147,1,2021-06-16,259.777215189873
35037,11542-19100,1S-MH-MU-ZNT-CL11-6147,1S-MH-MU-ZNT-CL11-6867,1S-MH-MU-ZNT-CL11-6867,2,2025-04-04,428.350724637681
35037,19101-16122,1S-MH-MU-ZNT-CL11-6867,1S-MH-MU-ZNT-CL11-6092,1S-MH-MU-ZNT-CL11-6092,3,2025-04-04,305.283168316832
35037,19102-36092,1S-MH-MU-ZNT-CL11-6867,1S-MH-MU-ZNT-CL11-7595,1S-MH-MU-ZNT-CL11-7595,3,2025-04-04,222.913082706767
35037,36093-13565,1S-MH-MU-ZNT-CL11-7595,1S-MH-MU-ZNT-CL11-6226,1S-MH-MU-ZNT-CL11-6226,4,2025-04-04,547.76
35038,35038-17420,1S-MH-MU-ZNT-RSTN-SHAN,1S-MH-MU-ZNT-CL10-6654,1S-MH-MU-ZNT-CL10-6654,0,2025-04-04,299.250731707317
35038,17419-17424,1S-MH-MU-ZNT-CL10-6654,1S-MH-MU-ZNT-CL10-6653,1S-MH-MU-ZNT-CL10-6653,1,2025-04-04,312.529702970297
35038,17418-10092,1S-MH-MU-ZNT-CL10-6654,1S-MH-MU-ZNT-CL10-6656,1S-MH-MU-ZNT-CL10-6656,1,2025-04-04,390.871219512195
35038,17426-17494,1S-MH-MU-ZNT-CL10-6653,1S-MH-MU-ZNT-CL10-6657,1S-MH-MU-ZNT-CL10-6657,2,2025-04-04,193.323781094527
35038,10090-15592,1S-MH-MU-ZNT-CL10-6656,1S-MH-MU-ZNT-CL10-6676,1S-MH-MU-ZNT-CL10-6676,2,2025-04-04,216.348666666667
35038,17492-12875,1S-MH-MU-ZNT-CL10-6657,1S-MH-MU-ZNT-CL10-6765,1S-MH-MU-ZNT-CL10-6765,3,2025-04-04,259.991133004926
35038,15591-10748,1S-MH-MU-ZNT-CL10-6676,1S-MH-MU-ZNT-CL10-6651,1S-MH-MU-ZNT-CL10-6651,3,2025-04-04,345.749504950495
35038,12873-28894,1S-MH-MU-ZNT-CL10-6765,1S-MH-MU-ZNT-CL10-6985,1S-MH-MU-ZNT-CL10-6985,4,2025-04-04,374.762926829268
35038,28895-37956,1S-MH-MU-ZNT-CL10-6985,1S-MH-MU-ZNT-CL10-6042,1S-MH-MU-ZNT-CL10-6042,5,2025-04-04,447.913980582524
35039,35039-42463,1S-MH-MU-ZNT-RSTN-SHAN,1S-MH-MU-ZNT-CL10-6683,1S-MH-MU-ZNT-CL10-6683,0,2025-04-04,283.252043010753
35039,18118-10005,1S-MH-MU-ZNT-CL10-6683,1S-MH-MU-ZNT-CL10-6672,1S-MH-MU-ZNT-CL10-6672,1,2025-04-04,225.192975609756
35039,42464-11845,1S-MH-MU-ZNT-CL10-6683,1S-MH-MU-ZNT-CL10-6685,1S-MH-MU-ZNT-CL10-6685,1,2025-04-04,306.868292682927
35039,32952-11847,1S-MH-MU-ZNT-CL10-6685,1S-MH-MU-ZNT-CL10-6667,1S-MH-MU-ZNT-CL10-6667,2,2025-04-04,612.175609756098
35039,11844-16970,1S-MH-MU-ZNT-CL10-6685,1S-MH-MU-ZNT-CL10-6684,1S-MH-MU-ZNT-CL10-6684,2,2025-04-04,338.07512195122
35039,12237-12312,1S-MH-MU-ZNT-CL10-6667,1S-MH-MU-ZNT-CL10-6224,1S-MH-MU-ZNT-CL10-6224,3,2025-04-04,497.212807881773
