FEEDER_ID,FROM_TO,SOURCE_LOCATION,DESTINATION_LOCATION,LOCATION,RANK,LATEST_DT_DATE,DT_LOAD
42303,19018-DT,1S-MH-MU-ZNT-CL03-6418,1S-MH-MU-ZNT-CL03-6418,1S-MH-MU-ZNT-CL03-6418,9,2025-04-04,290.8258823529412
42303,11142-DT,1S-MH-MU-ZNT-CL03-6420,1S-MH-MU-ZNT-CL03-6420,1S-MH-MU-ZNT-CL03-6420,9,2025-04-04,19.52252427184466
42303,18993-DT,1S-MH-MU-ZNT-CL03-6507,1S-MH-MU-ZNT-CL03-6507,1S-MH-MU-ZNT-CL03-6507,10,2025-04-04,111.67453658536584
42303,16599-DT,1S-MH-MU-ZNT-CL03-6755,1S-MH-MU-ZNT-CL03-6755,1S-MH-MU-ZNT-CL03-6755,10,2025-04-04,28.967843137254903
42303,18336-DT,1S-MH-MU-ZNT-CL03-6421,1S-MH-MU-ZNT-CL03-6421,1S-MH-MU-ZNT-CL03-6421,11,2025-04-04,76.60331707317073
42303,41465-DT,1S-MH-MU-ZNT-CL03-7907,1S-MH-MU-ZNT-CL03-7907,1S-MH-MU-ZNT-CL03-7907,12,2025-04-04,26.970666666666663
42303,09806-DT,1S-MH-MU-ZNT-CL03-6115,1S-MH-MU-ZNT-CL03-6115,1S-MH-MU-ZNT-CL03-6115,13,2025-04-04,55.60980392156863
42303,14362-DT,1S-MH-MU-ZNT-CL03-6263,1S-MH-MU-ZNT-CL03-6263,1S-MH-MU-ZNT-CL03-6263,14,2025-04-04,115.86360975609756
42303,6215-DT,1S-MH-MU-ZNT-CL03-6262,1S-MH-MU-ZNT-CL03-6262,1S-MH-MU-ZNT-CL03-6262,15,2025-04-04,156.5655172413793
42303,GJHT 11-17051,1S-MH-MU-ZNT-CL03-6236,1S-MH-MU-ZNT-CL03-6326,1S-MH-MU-ZNT-CL03-6326,16,2025-04-04,75.42196078431373
42303,GJHT 23-12026,1S-MH-MU-ZNT-CL03-6236,1S-MH-MU-ZNT-CL03-6357,1S-MH-MU-ZNT-CL03-6357,16,2025-04-04,9.292127659574469
42303,09165-GOD_1017398,1S-MH-MU-ZNT-CL03-6236,,,16,,
42303,MTHT 19-16485,1S-MH-MU-ZNT-CL03-6236,1S-MH-MU-ZNT-CL03-6666,1S-MH-MU-ZNT-CL03-6666,16,2025-04-04,11.110238095238095
42303,GJHT 27-15000,1S-MH-MU-ZNT-CL03-6236,1S-MH-MU-ZNT-CL03-6467,1S-MH-MU-ZNT-CL03-6467,16,2025-04-04,23.084752475247523
42303,12649-DT,1S-MH-MU-ZNT-CL03-6236,1S-MH-MU-ZNT-CL03-6236,1S-MH-MU-ZNT-CL03-6236,16,2025-04-04,267.7944827586207
42303,16347-DT,1S-MH-MU-ZNT-CL03-6326,1S-MH-MU-ZNT-CL03-6326,1S-MH-MU-ZNT-CL03-6326,17,2025-04-04,75.42196078431373
42303,12026-DT,1S-MH-MU-ZNT-CL03-6357,1S-MH-MU-ZNT-CL03-6357,1S-MH-MU-ZNT-CL03-6357,17,2025-04-04,9.292127659574469
42303,38824-DT,1S-MH-MU-ZNT-CL03-7879,1S-MH-MU-ZNT-CL03-7879,1S-MH-MU-ZNT-CL03-7879,17,2024-10-04,109.46341463414636
42303,16485-DT,1S-MH-MU-ZNT-CL03-6666,1S-MH-MU-ZNT-CL03-6666,1S-MH-MU-ZNT-CL03-6666,17,2025-04-04,11.110238095238095
42303,15000-DT,1S-MH-MU-ZNT-CL03-6467,1S-MH-MU-ZNT-CL03-6467,1S-MH-MU-ZNT-CL03-6467,17,2025-04-04,23.084752475247523
42303,17251-DT,1S-MH-MU-ZNT-CL03-6114,1S-MH-MU-ZNT-CL03-6114,1S-MH-MU-ZNT-CL03-6114,18,2025-04-04,91.5889108910891
42303,17976-DT,1S-MH-MU-ZNT-CL03-6616,1S-MH-MU-ZNT-CL03-6616,1S-MH-MU-ZNT-CL03-6616,18,2025-04-04,116.6292156862745
42304,41556-DT,1S-MH-MU-ZCT-CL06-5732,1S-MH-MU-ZCT-CL06-5732,1S-MH-MU-ZCT-CL06-5732,1,2025-04-04,123.3526153846154
42304,41553-DT,1S-MH-MU-ZCT-CL06-5732,1S-MH-MU-ZCT-CL06-5732,1S-MH-MU-ZCT-CL06-5732,1,2025-04-04,123.3526153846154
42304,14314-DT,1S-MH-MU-ZCT-CL06-4113,1S-MH-MU-ZCT-CL06-4113,1S-MH-MU-ZCT-CL06-4113,2,2025-04-04,179.1250731707317
42304,12671-DT,1S-MH-MU-ZCT-CL06-4430,1S-MH-MU-ZCT-CL06-4430,1S-MH-MU-ZCT-CL06-4430,3,2025-04-04,625.6970873786408
42304,44030-DT,1S-MH-MU-ZCT-CL06-5808,1S-MH-MU-ZCT-CL06-5808,1S-MH-MU-ZCT-CL06-5808,4,,
42304,37168-DT,1S-MH-MU-ZCT-CL06-5363,1S-MH-MU-ZCT-CL06-5363,1S-MH-MU-ZCT-CL06-5363,5,2025-04-04,367.0214285714286
